"attendance_log","intensity_log","product_log","converged","replicate","attendance_ratio","intensity_ratio","product_ratio"
0.511193625796638,0.0564102604519313,0.567603886248569,1,639,1.66728011625284,1.05803166325653,1.76403515451353
0.408227849698822,0.165406756843685,0.573634606542507,1,640,1.50414984221728,1.17987294251301,1.77470570031738
0.244095756522071,-0.16583919813141,0.0782565583906616,1,641,1.27646655463529,0.847182451758366,1.08140006534348
-0.103004717363937,-0.108660109475004,-0.211664826838941,1,642,0.902122717830303,0.897035259474134,0.809235886266416
0.187585945763601,0.0522514633861933,0.239837409149794,1,643,1.20633392425599,1.0536406612518,1.27104247364355
0.815582302907879,0.179181409502056,0.994763712409934,1,644,2.26049158000436,1.19623773337689,2.70408532398196
-0.118810223791512,0.0254017648274746,-0.0934084589640373,1,645,0.887976301548459,1.02572713883862,0.910821391143805
0.660179827287569,0.313215539874179,0.973395367161748,1,646,1.93514029414493,1.3678163182144,2.64691647236564
0.297055605113288,-0.0381116655842677,0.25894393952902,1,647,1.34589013574091,0.962605444990081,1.29556117302264
0.396583413032324,0.00127953925049775,0.397862952282822,1,648,1.486736445998,1.0012803582101,1.4886400012129
-0.0239805604932806,-0.0918487028739392,-0.11582926336722,1,649,0.976304688454992,0.912243158872826,0.890627273018532
0.497496186618612,-0.0251811087208564,0.472315077897755,1,650,1.64459834399381,0.975133290892023,1.60370259537426
0.824233932686143,-0.0909668932977356,0.733267039388408,1,651,2.2801333604612,0.913047938405146,2.0818710640579
0.0903882395211096,0.106234473525966,0.196622713047076,1,652,1.0945991678782,1.11208259986733,1.21728468842661
0.783006912201879,-0.100519891678551,0.682487020523328,1,653,2.1880416328771,0.90436712285375,1.97879291620928
0.165446597254019,0.182304774877418,0.347751372131436,1,654,1.17991995007158,1.19997986186913,1.41588017870353
0.108525715138295,-0.161149904295694,-0.052624189157399,1,655,1.11463357112624,0.851164468333143,0.948736490953937
0.259563908039323,-0.0453146278195231,0.2142492802198,1,656,1.29636462918611,0.955696745742372,1.23893145740868
0.00793490945023297,-0.107490723768246,-0.0995558143180134,1,657,1.007966474277,0.898084853255396,0.905239423137422
0.405491617010195,-0.218581798091062,0.186909818919133,1,658,1.50003976388009,0.80365773908705,1.20551856518055
0.0995188830004951,0.00652978025305658,0.106048663253552,1,659,1.10463932944802,1.00655114574681,1.11187598269289
0.306433190193172,0.170194482152739,0.476627672345912,1,660,1.35857069859922,1.18553539437703,1.61063364895291
0.669717547866377,0.0647532330106143,0.734470780876991,1,661,1.95368542008153,1.06689571725364,2.08437860754587
0.409720520937074,-0.0611150342170774,0.348605486719997,1,662,1.50639671993246,0.940715019135872,1.41709001921748
