"observation_id","observation_date","weekday","observer","collection_day","bin_number","clock_hour","camera_seconds","post_collection_camera_seconds","post_collection_fraction","hours_from_collection_midpoint","collection_phase","foraging_seconds","foraging_bouts","focal_visible_seconds","displacement_events","displacement_focal_to_others","displacement_others_to_focal","displacement_unspecified","any_foraging","full_bin","ar_start","exclude_n3","exposure_offset","primary_fitted_seconds","primary_pearson_residual","primary_deviance_residual"
"N2","2017-10-23","Monday","Observer 2",1,1,7.48333333333333,120,0,0,-3.11423944444444,"Pre-collection",0,0,0,0,0,0,0,0,0,TRUE,1,-2.70805020110221,0.876792666070804,-0.960113596350919,-1.72561330175182
"N2","2017-10-23","Monday","Observer 2",1,2,7.75,1800,0,0,-2.84757277777778,"Pre-collection",0,0,0,0,0,0,0,0,1,FALSE,1,0,18.6103586005891,-2.47216494538507,-4.44322497889285
"N2","2017-10-23","Monday","Observer 2",1,3,8.25,1800,0,0,-2.34757277777778,"Pre-collection",0,0,0,0,0,0,0,0,1,FALSE,1,0,34.6542322630574,-2.996827241132,-5.38620114328583
"N2","2017-10-23","Monday","Observer 2",1,4,8.75,1800,0,0,-1.84757277777778,"Pre-collection",40.0680000000002,2,113.213999999999,0,0,0,0,1,1,FALSE,1,0,61.1676875588546,-1.23255653659751,-1.3510959750908
"N2","2017-10-23","Monday","Observer 2",1,5,9.25,1800,0,0,-1.34757277777778,"Pre-collection",0,0,0,0,0,0,0,0,1,FALSE,1,0,100.491840714993,-4.16676295399708,-7.48892798309677
"N2","2017-10-23","Monday","Observer 2",1,6,9.75,1800,0,0,-0.847572777777778,"Pre-collection",243.237,14,324.590000000002,0,0,0,0,1,1,FALSE,1,0,150.890263518001,2.8920618482235,2.57281129355639
"N2","2017-10-23","Monday","Observer 2",1,7,10.25,1800,0,0,-0.347572777777778,"Pre-collection",402.709999999995,19,486.472999999998,1,0,0,1,1,1,FALSE,1,0,203.325583684824,5.08212360586997,4.28003918191032
"N2","2017-10-23","Monday","Observer 2",1,8,10.75,1800,1448.738,0.804854444444444,0.152427222222222,"Straddles collection end",346.480000000003,12,374.855000000001,0,0,0,0,1,1,FALSE,1,0,298.136816188631,0.946070377225495,0.913269555966682
"N2","2017-10-23","Monday","Observer 2",1,9,11.25,1800,1800,1,0.652427222222222,"Post-collection",228.435999999998,9,964.534999999998,0,0,0,0,1,1,FALSE,1,0,325.913360108526,-1.79383122886108,-1.93911533062197
"N2","2017-10-23","Monday","Observer 2",1,10,11.75,1800,1800,1,1.15242722222222,"Post-collection",289.067999999999,7,609.985999999999,0,0,0,0,1,1,FALSE,1,0,306.936894161492,-0.342738845512139,-0.34746403109275
"N2","2017-10-23","Monday","Observer 2",1,11,12.25,1800,1800,1,1.65242722222222,"Post-collection",433.764999999996,5,439.153000000002,1,0,0,1,1,1,FALSE,1,0,274.653011047358,3.2952775158926,2.94712276803213
"N2","2017-10-23","Monday","Observer 2",1,12,12.75,1800,1800,1,2.15242722222222,"Post-collection",211.569000000007,7,454.225000000002,0,0,0,0,1,1,FALSE,1,0,244.693948493315,-0.74297991911405,-0.767768804080771
"N2","2017-10-23","Monday","Observer 2",1,13,13.25,1800,1800,1,2.65242722222222,"Post-collection",368.162000000004,10,1450.694,5,0,0,5,1,1,FALSE,1,0,227.447381625269,3.31953247975828,2.94993311550892
"N2","2017-10-23","Monday","Observer 2",1,14,13.75,1800,1800,1,3.15242722222222,"Post-collection",613.402000000009,13,690.777000000002,1,0,0,1,1,1,FALSE,1,0,227.659379877318,9.09402153425865,7.0227063792743
"N2","2017-10-23","Monday","Observer 2",1,15,14.25,1800,1800,1,3.65242722222222,"Post-collection",0,0,0,0,0,0,0,0,1,FALSE,1,0,238.350607732136,-5.4439464411501,-9.78441137442195
"N2","2017-10-23","Monday","Observer 2",1,16,14.5171527777778,123.5,123.5,1,3.91958,"Post-collection",0,0,0,0,0,0,0,0,0,FALSE,1,-2.67930078781622,16.8117288091067,-2.39558900006132,-4.30559494183565
"N3","2017-10-25","Wednesday","Observer 2",1,1,10.7833333333333,1560,1360.635,0.872201923076923,0.1612875,"Straddles collection end",619.884,12,740.142,3,0,0,3,1,0,TRUE,0,-0.143100843640673,287.561556043761,6.66771641589702,5.48612847795191
"N3","2017-10-25","Wednesday","Observer 2",1,2,11.25,1800,1800,1,0.627954166666667,"Post-collection",257.296000000001,6,403.964,0,0,0,0,1,1,FALSE,0,0,354.055009187897,-1.68164930653591,-1.80414518570349
"N3","2017-10-25","Wednesday","Observer 2",1,3,11.75,1800,1800,1,1.12795416666667,"Post-collection",215.034999999999,9,441.639999999999,0,0,0,0,1,1,FALSE,0,0,333.439981859794,-2.1448742100482,-2.35864342051523
"N3","2017-10-25","Wednesday","Observer 2",1,4,12.25,1800,1800,1,1.62795416666667,"Post-collection",467.224999999999,8,908.054,2,0,0,2,1,1,FALSE,0,0,298.368481480707,3.30273036973564,2.96028876137265
"N3","2017-10-25","Wednesday","Observer 2",1,5,12.75,1800,1800,1,2.12795416666667,"Post-collection",230.173000000003,10,1215.588,3,0,0,3,1,1,FALSE,0,0,265.822543000921,-0.755165307181432,-0.780108924632293
"N3","2017-10-25","Wednesday","Observer 2",1,6,13.25,1800,1800,1,2.62795416666667,"Post-collection",489.067999999997,6,882.753000000001,1,0,0,1,1,1,FALSE,0,0,247.086786390967,5.39120137747061,4.54113615525552
"N3","2017-10-25","Wednesday","Observer 2",1,7,13.75,1800,1800,1,3.12795416666667,"Post-collection",352.726000000004,12,908.538999999995,1,0,0,1,1,1,FALSE,0,0,247.317090061402,2.34693938480192,2.15435291249468
"N3","2017-10-25","Wednesday","Observer 2",1,8,14.25,1800,1800,1,3.62795416666667,"Post-collection",149.445000000002,4,160.316999999999,0,0,0,0,1,1,FALSE,0,0,258.931473635942,-2.36169737603628,-2.65528284647232
"N3","2017-10-25","Wednesday","Observer 2",1,9,14.5229861111111,165.5,165.5,1,3.90094027777778,"Post-collection",10.2270000000008,1,13.9600000000009,0,0,0,0,1,0,FALSE,0,-2.38657074906714,24.4879843469905,-1.56737918583382,-1.87194041631568
"V2","2017-11-29","Wednesday","Observer 3",1,1,8.85833333333333,1020,0,0,-3.07956305555556,"Pre-collection",49.8999999999978,2,68.8629999999976,0,0,0,0,1,0,TRUE,1,-0.567984037605939,33.8700278201846,1.40832074263334,1.28217110243093
"V2","2017-11-29","Wednesday","Observer 3",1,2,9.25,1800,0,0,-2.68789638888889,"Pre-collection",17.7739999999976,1,56.6579999999958,0,0,0,0,1,1,FALSE,1,0,87.5920639299296,-3.18295900082201,-4.25694850744098
"V2","2017-11-29","Wednesday","Observer 3",1,3,9.75,1800,0,0,-2.18789638888889,"Pre-collection",28.1740000000063,3,127.291000000005,1,0,1,0,1,1,FALSE,1,0,131.521022149023,-3.55860055019839,-4.72371447119101
"V2","2017-11-29","Wednesday","Observer 3",1,4,10.25,1800,0,0,-1.68789638888889,"Pre-collection",377.646000000001,10,502.635999999991,0,0,0,0,1,1,FALSE,1,0,177.225408530648,5.61683416715701,4.6363073267705
"V2","2017-11-29","Wednesday","Observer 3",1,5,10.75,1800,0,0,-1.18789638888889,"Pre-collection",91.476999999999,4,419.095999999998,0,0,0,0,1,1,FALSE,1,0,210.443690878007,-2.96115869621303,-3.51140180538223
"V2","2017-11-29","Wednesday","Observer 3",1,6,11.25,1800,0,0,-0.68789638888889,"Pre-collection",83.1080000000002,2,1557.787,0,0,0,0,1,1,FALSE,1,0,218.57966442295,-3.2848135571274,-3.98784129032025
"V2","2017-11-29","Wednesday","Observer 3",1,7,11.75,1800,223.572999999997,0.12420722222222,-0.18789638888889,"Straddles collection end",116.290000000008,5,383.581999999995,0,0,0,0,1,1,FALSE,1,0,212.664374102185,-2.38149851773771,-2.70584771600784
"V2","2017-11-29","Wednesday","Observer 3",1,8,12.25,1800,1800,1,0.31210361111111,"Post-collection",443.707000000009,11,964.279999999992,2,2,0,0,1,1,FALSE,1,0,239.396790137796,4.65237175543372,3.98905406173379
"V2","2017-11-29","Wednesday","Observer 3",1,9,12.75,1800,1800,1,0.81210361111111,"Post-collection",198.940999999999,3,680.717999999993,0,0,0,0,1,1,FALSE,1,0,213.283464878315,-0.35370476414253,-0.35936310306529
"V2","2017-11-29","Wednesday","Observer 3",1,10,13.25,1800,1800,1,1.31210361111111,"Post-collection",545.849000000002,5,1433.67600000001,0,0,0,0,1,1,FALSE,1,0,198.250777876769,9.01592938733322,6.91860783775787
"V2","2017-11-29","Wednesday","Observer 3",1,11,13.75,1800,1800,1,1.81210361111111,"Post-collection",96.2690000000002,1,275.954000000005,0,0,0,0,1,1,FALSE,1,0,198.435562674364,-2.64827075321764,-3.07799168410823
"V2","2017-11-29","Wednesday","Observer 3",1,12,14.25,1800,1800,1,2.31210361111111,"Post-collection",281.714999999997,5,628.529999999999,0,0,0,0,1,1,FALSE,1,0,207.754395995416,1.85734798725815,1.72664478380011
"V2","2017-11-29","Wednesday","Observer 3",1,13,14.75,1800,1800,1,2.81210361111111,"Post-collection",197.940999999992,2,343.453000000001,0,0,0,0,1,1,FALSE,1,0,217.670237410013,-0.479758548381758,-0.490227340103644
"V2","2017-11-29","Wednesday","Observer 3",1,14,15.25,1800,1800,1,3.31210361111111,"Post-collection",268.069000000003,3,326.973999999995,0,0,0,0,1,1,FALSE,1,0,218.352414883154,1.20635590435311,1.14922333186726
"V2","2017-11-29","Wednesday","Observer 3",1,15,15.75,1800,1800,1,3.81210361111111,"Post-collection",286.902000000009,6,543.873,0,0,0,0,1,1,FALSE,1,0,200.640717915887,2.21899204078338,2.03556677944167
"V2","2017-11-29","Wednesday","Observer 3",1,16,16.2291444444444,1649.84,1649.84,1,4.29124805555555,"Post-collection",0,0,141.25,0,0,0,0,0,0,FALSE,1,-0.0871083513884644,149.920904815075,-4.71607549854979,-8.4762080688095
"V3","2017-11-30","Thursday","Observer 3",0,1,15.7916666666667,1500,0,0,,"No collection",237.497000000003,8,415.823000000004,0,0,0,0,1,0,TRUE,1,-0.182321556793955,148.574484313235,2.81472114701711,2.50948219200073
"V3","2017-11-30","Thursday","Observer 3",0,2,16.25,1800,0,0,,"No collection",366.64699999999,5,845.348000000005,0,0,0,0,1,1,FALSE,1,0,145.36640749447,7.11070008441915,5.59689985935379
"V3","2017-11-30","Thursday","Observer 3",0,3,16.75,1800,0,0,,"No collection",0,0,0,0,0,0,0,0,1,FALSE,1,0,99.2130968801555,-4.15027650365464,-7.4592968664063
"V3","2017-11-30","Thursday","Observer 3",0,4,17.25,1800,0,0,,"No collection",0,0,0,0,0,0,0,0,1,FALSE,1,0,57.9340299156832,-3.51358658168024,-6.31497331695747
"V3","2017-11-30","Thursday","Observer 3",0,5,17.75,1800,0,0,,"No collection",0,0,210.964999999997,0,0,0,0,0,1,FALSE,1,0,29.5346552044548,-2.85213470075237,-5.12614506940842
"V3","2017-11-30","Thursday","Observer 3",0,6,18.0039222222222,28.2399999999998,0,0,,"No collection",0,0,0,0,0,0,0,0,0,FALSE,1,-4.15480253125922,0.31445547954895,-0.698971714829471,-1.25626268937574
"N4","2017-12-01","Friday","Observer 2",1,1,8.275,1620,0,0,-3.81407277777778,"Pre-collection",0,0,0,0,0,0,0,0,0,TRUE,1,-0.105360515657826,26.4175331810178,-2.75533616375475,-4.95216894442896
"N4","2017-12-01","Friday","Observer 2",1,2,8.75,1800,0,0,-3.33907277777778,"Pre-collection",0,0,0,0,0,0,0,0,1,FALSE,1,0,50.287442460441,-3.36294775516815,-6.04422997598458
"N4","2017-12-01","Friday","Observer 2",1,3,9.25,1800,0,0,-2.83907277777778,"Pre-collection",0,0,0,0,0,0,0,0,1,FALSE,1,0,82.6167844392779,-3.92162468397263,-7.04834068058344
"N4","2017-12-01","Friday","Observer 2",1,4,9.75,1800,0,0,-2.33907277777778,"Pre-collection",89.1880000000001,2,100.166,0,0,0,0,1,1,FALSE,1,0,124.050552625539,-1.24989909596638,-1.34396773472334
"N4","2017-12-01","Friday","Observer 2",1,5,10.25,1800,0,0,-1.83907277777778,"Pre-collection",230.142,3,295.892,0,0,0,0,1,1,FALSE,1,0,167.158903635978,1.83784028443685,1.70203656283047
"N4","2017-12-01","Friday","Observer 2",1,6,10.75,1800,0,0,-1.33907277777778,"Pre-collection",0,0,0,0,0,0,0,0,1,FALSE,1,0,198.490368485695,-5.14410987422438,-9.24551475822456
"N4","2017-12-01","Friday","Observer 2",1,7,11.25,1800,0,0,-0.839072777777778,"Pre-collection",116.812,2,121.749,0,0,0,0,1,1,FALSE,1,0,206.164214064947,-2.25580769131911,-2.54542026878255
"N4","2017-12-01","Friday","Observer 2",1,8,11.75,1800,0,0,-0.339072777777778,"Pre-collection",456.941000000001,10,510.821999999998,0,0,0,0,1,1,FALSE,1,0,194.160201138328,6.91477757613703,5.55118148868358
"N4","2017-12-01","Friday","Observer 2",1,9,12.25,1800,1479.338,0.821854444444444,0.160927222222222,"Straddles collection end",95.4750000000004,4,351.245000000001,1,0,0,1,1,1,FALSE,1,0,215.498469194177,-2.93890350826771,-3.47308456846938
"N4","2017-12-01","Friday","Observer 2",1,10,12.75,1800,1800,1,0.660927222222222,"Post-collection",330.451000000001,6,344.481,0,0,0,0,1,1,FALSE,1,0,201.168841693353,3.31963400846415,2.93874183993633
"N4","2017-12-01","Friday","Observer 2",1,11,13.25,1800,1800,1,1.16092722222222,"Post-collection",400.542999999998,5,920.093000000001,0,0,0,0,1,1,FALSE,1,0,186.990019939097,5.76730724306225,4.75361911591858
"N4","2017-12-01","Friday","Observer 2",1,12,13.75,1800,1800,1,1.66092722222222,"Post-collection",95.7469999999958,3,100.307000000001,1,0,0,1,1,1,FALSE,1,0,187.164308854161,-2.46726916700855,-2.83923636870537
"N4","2017-12-01","Friday","Observer 2",1,13,14.25,1800,1800,1,2.16092722222222,"Post-collection",574.619000000002,8,845.358999999997,0,0,0,0,1,1,FALSE,1,0,195.953827095526,9.90108275919588,7.45833813002571
"N4","2017-12-01","Friday","Observer 2",1,14,14.75,1800,1800,1,2.66092722222222,"Post-collection",414.503999999997,4,476.646000000001,0,0,0,0,1,1,FALSE,1,0,205.306443028165,5.2966774695057,4.43744718407715
"N4","2017-12-01","Friday","Observer 2",1,15,15.25,1800,1800,1,3.16092722222222,"Post-collection",190.239000000005,3,199.331999999999,0,0,0,0,1,1,FALSE,1,0,205.949872429405,-0.396925465355743,-0.404161819880086
"N4","2017-12-01","Friday","Observer 2",1,16,15.75,1800,1800,1,3.66092722222222,"Post-collection",0,0,35.1680000000015,0,0,0,0,0,1,FALSE,1,0,189.24421001267,-5.06870404010085,-9.10998776341081
"N4","2017-12-01","Friday","Observer 2",1,17,16.25,1800,1800,1,4.16092722222222,"Post-collection",67.4710000000014,2,132.967000000001,0,0,0,0,1,1,FALSE,1,0,152.397487017077,-2.64148944658384,-3.122009295907
"N4","2017-12-01","Friday","Observer 2",1,18,16.75,1800,1800,1,4.66092722222222,"Post-collection",115.569000000003,3,236.767999999996,0,0,0,0,1,1,FALSE,1,0,104.011833987798,0.46794634732715,0.456578269743519
"N4","2017-12-01","Friday","Observer 2",1,19,17.25,1800,1800,1,5.16092722222222,"Post-collection",68.8719999999958,2,82.8280000000013,0,0,0,0,1,1,FALSE,1,0,60.7361819288141,0.477589569776267,0.46374247465858
"N4","2017-12-01","Friday","Observer 2",1,20,17.75,1800,1800,1,5.66092722222222,"Post-collection",0,0,0,0,0,0,0,0,1,FALSE,1,0,30.9631868232415,-2.89414619257592,-5.20165237332816
"N4","2017-12-01","Friday","Observer 2",1,21,18.25,1800,1800,1,6.16092722222222,"Post-collection",0,0,0,0,0,0,0,0,1,FALSE,1,0,14.0621232426178,-2.26673962494364,-4.07401380761306
"N4","2017-12-01","Friday","Observer 2",1,22,18.75,1800,1800,1,6.66092722222222,"Post-collection",0,0,0,0,0,0,0,0,1,FALSE,1,0,5.80546318382933,-1.72369595238678,-3.09800077294943
"N4","2017-12-01","Friday","Observer 2",1,23,19.25,1800,1800,1,7.16092722222222,"Post-collection",0,0,0,0,0,0,0,0,1,FALSE,1,0,2.22319331299463,-1.28060028783393,-2.30162441122828
"N4","2017-12-01","Friday","Observer 2",1,24,19.75,1800,1800,1,7.66092722222222,"Post-collection",0,0,0,0,0,0,0,0,1,FALSE,1,0,0.805834031897679,-0.935355040689041,-1.68111472039158
"N4","2017-12-01","Friday","Observer 2",1,25,20.25,1800,1800,1,8.16092722222222,"Post-collection",0,0,0,0,0,0,0,0,1,FALSE,1,0,0.282108163929793,-0.675873477273237,-1.21474819970956
"N4","2017-12-01","Friday","Observer 2",1,26,20.6104361111111,795.139999999999,795.139999999999,1,8.52136333333333,"Post-collection",0,0,0,0,0,0,0,0,0,FALSE,1,-0.81702374410489,0.057884500711691,-0.413930021919767,-0.74395691773758
"M(4)","2017-12-02","Saturday","Observer 1",0,1,8.36666666666667,960,0,0,,"No collection",0,0,0,0,0,0,0,0,0,TRUE,1,-0.628608659422374,31.822022654086,-2.91876285150899,-5.24589592352997
"M(4)","2017-12-02","Saturday","Observer 1",0,2,8.75,1800,0,0,,"No collection",0,0,0,0,0,0,0,0,1,FALSE,1,0,91.737428696046,-4.05083653450803,-7.28057329230281
"M(4)","2017-12-02","Saturday","Observer 1",0,3,9.25,1800,0,0,,"No collection",0,0,0,0,0,0,0,0,1,FALSE,1,0,150.714591969098,-4.72379046628113,-8.49007418943355
"M(4)","2017-12-02","Saturday","Observer 1",0,4,9.75,1800,0,0,,"No collection",93.4100000000008,3,285.663,0,0,0,0,1,1,FALSE,1,0,226.300606461399,-3.14591973464993,-3.76500046801499
"M(4)","2017-12-02","Saturday","Observer 1",0,5,10.25,1800,0,0,,"No collection",0,0,0,0,0,0,0,0,1,FALSE,1,0,304.941497378355,-5.87540584660978,-10.5598738739188
"M(4)","2017-12-02","Saturday","Observer 1",0,6,10.75,1800,0,0,,"No collection",329.487999999996,7,772.965000000004,1,0,1,0,1,1,FALSE,1,0,362.098272150798,-0.558036755241477,-0.570132258707795
"M(4)","2017-12-02","Saturday","Observer 1",0,7,11.25,1800,0,0,,"No collection",149.492,1,1144.573,0,0,0,0,1,1,FALSE,1,0,376.097370677331,-3.77750055383531,-4.55088631642799
"M(4)","2017-12-02","Saturday","Observer 1",0,8,11.75,1800,0,0,,"No collection",29.7160000000003,1,974.15,0,0,0,0,1,1,FALSE,1,0,354.198915992776,-5.63785634756034,-8.35299326830664
"M(4)","2017-12-02","Saturday","Observer 1",0,9,12.25,1800,0,0,,"No collection",522.517000000002,9,909.031000000003,2,1,1,0,1,1,FALSE,1,0,316.943973297464,3.85666340872156,3.41092933408443
"M(4)","2017-12-02","Saturday","Observer 1",0,10,12.75,1800,0,0,,"No collection",642.072999999997,14,801.107999999993,1,1,0,0,1,1,FALSE,1,0,282.371826114601,7.30836511961587,5.92429884191934
"M(4)","2017-12-02","Saturday","Observer 1",0,11,13.25,1800,0,0,,"No collection",815.913,17,1276.22300000001,0,0,0,0,1,1,FALSE,1,0,262.469639686518,11.826804105384,8.75557149289151
"M(4)","2017-12-02","Saturday","Observer 1",0,12,13.75,1800,0,0,,"No collection",145.735000000004,4,623.066000000003,1,1,0,0,1,1,FALSE,1,0,262.714281345753,-2.49818052178947,-2.83054819712762
"M(4)","2017-12-02","Saturday","Observer 1",0,13,14.25,1800,0,0,,"No collection",322.449999999997,6,433.082999999999,1,0,1,0,1,1,FALSE,1,0,275.051740246395,0.980655556887396,0.944679432277367
"M(4)","2017-12-02","Saturday","Observer 1",0,14,14.75,1800,0,0,,"No collection",54.5160000000033,2,88.742000000002,0,0,0,0,1,1,FALSE,1,0,288.179594528489,-4.6812813431725,-6.32059104747922
"M(4)","2017-12-02","Saturday","Observer 1",0,15,15.25,1800,0,0,,"No collection",815.672999999999,13,1322.57599999999,2,1,1,0,1,1,FALSE,1,0,289.082747986423,10.527087810619,8.02048315783226
"M(4)","2017-12-02","Saturday","Observer 1",0,16,15.75,1800,0,0,,"No collection",453.891999999996,10,622.365000000005,1,1,0,0,1,1,FALSE,1,0,265.633746822226,3.98983675720305,3.49572827809016
"M(4)","2017-12-02","Saturday","Observer 1",0,17,16.25,1800,0,0,,"No collection",0,0,0,0,0,0,0,0,1,FALSE,1,0,213.913627687354,-5.26466743863748,-9.46219301126537
"M(4)","2017-12-02","Saturday","Observer 1",0,18,16.75,1800,0,0,,"No collection",122.909999999996,5,337.466,1,0,1,0,1,1,FALSE,1,0,145.996821642155,-0.739665951296525,-0.768849215656526
"M(4)","2017-12-02","Saturday","Observer 1",0,19,17.25,1800,0,0,,"No collection",336.416999999998,4,1513.52499999999,2,0,2,0,1,1,FALSE,1,0,85.2526984701256,11.6664382605503,8.02831651612522
"M(4)","2017-12-02","Saturday","Observer 1",0,20,17.75,1800,0,0,,"No collection",274.727999999996,2,539.611999999994,0,0,0,0,1,1,FALSE,1,0,43.4616590323348,17.104642860081,10.0942060732805
"M(4)","2017-12-02","Saturday","Observer 1",0,21,18.25,1800,0,0,,"No collection",0,0,0,0,0,0,0,0,1,FALSE,1,0,19.7383818768479,-2.51761346994856,-4.52490966581929
"M(4)","2017-12-02","Saturday","Observer 1",0,22,18.75,1800,0,0,,"No collection",0,0,0,0,0,0,0,0,1,FALSE,1,0,8.14887249367276,-1.91446785509503,-3.44087533921434
"M(4)","2017-12-02","Saturday","Observer 1",0,23,19.25,1800,0,0,,"No collection",0,0,0,0,0,0,0,0,1,FALSE,1,0,3.12059835067791,-1.42233210148734,-2.55635916746054
"M(4)","2017-12-02","Saturday","Observer 1",0,24,19.57695,554.040000000001,0,0,,"No collection",0,0,0,0,0,0,0,0,0,FALSE,1,-1.17830505757736,0.497125499091882,-0.80544357040847,-1.44762468127713
"N5","2017-12-03","Sunday","Observer 2",0,1,9.84166666666667,1140,0,0,,"No collection",0,0,0,0,0,0,0,0,0,TRUE,1,-0.456758402495715,162.373992752586,-4.83402240014551,-8.68819417448235
"N5","2017-12-03","Sunday","Observer 2",0,2,10.25,1800,0,0,,"No collection",60.2969999999996,1,755.694,0,0,0,0,1,1,FALSE,1,0,324.276347447791,-4.87480972071997,-6.5970090727607
"N5","2017-12-03","Sunday","Observer 2",0,3,10.75,1800,0,0,,"No collection",630.233,8,773.227999999999,2,0,0,2,1,1,FALSE,1,0,385.057153977731,4.02117004858156,3.56314309402309
"N5","2017-12-03","Sunday","Observer 2",0,4,11.25,1800,0,0,,"No collection",375.999,5,599.797,1,0,0,1,1,1,FALSE,1,0,399.943866926849,-0.382571964241059,-0.388000642224747
"N5","2017-12-03","Sunday","Observer 2",0,5,11.75,1800,0,0,,"No collection",0,0,0,0,0,0,0,0,1,FALSE,1,0,376.656938250665,-6.27241112547512,-11.2734119309565
"N5","2017-12-03","Sunday","Observer 2",0,6,12.25,1800,0,0,,"No collection",460.261,3,468.022000000001,0,0,0,0,1,1,FALSE,1,0,337.039841707641,2.21563016379536,2.05609598249397
"N5","2017-12-03","Sunday","Observer 2",0,7,12.75,1800,0,0,,"No collection",262.796000000002,4,1105.208,1,0,0,1,1,1,FALSE,1,0,300.275643629423,-0.729861085682476,-0.752187872346686
"N5","2017-12-03","Sunday","Observer 2",0,8,13.25,1800,0,0,,"No collection",427.113999999998,4,1171.698,2,0,0,2,1,1,FALSE,1,0,279.111556823893,3.03130392200115,2.7331593152933
"N5","2017-12-03","Sunday","Observer 2",0,9,13.75,1800,0,0,,"No collection",282.422000000002,8,335.753999999999,2,0,0,2,1,1,FALSE,1,0,279.371710015152,0.0624341743194446,0.0622781069580702
"N5","2017-12-03","Sunday","Observer 2",0,10,14.25,1800,0,0,,"No collection",244.154,4,502.998999999998,0,0,0,0,1,1,FALSE,1,0,292.4914268903,-0.958526226218927,-0.998203576024419
"N5","2017-12-03","Sunday","Observer 2",0,11,14.75,1800,0,0,,"No collection",309.307000000001,9,868.094000000001,2,0,0,2,1,1,FALSE,1,0,306.451654255296,0.0548275409036751,0.0547104945512484
"N5","2017-12-03","Sunday","Observer 2",0,12,15.25,1800,0,0,,"No collection",0,0,333.788,0,0,0,0,0,1,FALSE,1,0,307.412072260198,-5.89010075253963,-10.5862850457186
"N5","2017-12-03","Sunday","Observer 2",0,13,15.75,1800,0,0,,"No collection",793.096000000005,18,1222.241,6,0,0,6,1,1,FALSE,1,0,282.476284529772,10.3720608657923,7.91386203649892
"N5","2017-12-03","Sunday","Observer 2",0,14,16.25,1800,0,0,,"No collection",98.2020000000011,4,791.321999999996,0,0,0,0,1,1,FALSE,1,0,227.476845401906,-3.04938943873714,-3.62049779073001
"N5","2017-12-03","Sunday","Observer 2",0,15,16.75,1800,0,0,,"No collection",426.527000000002,8,604.445,0,0,0,0,1,1,FALSE,1,0,155.253766601544,8.32999610906847,6.39633956586663
"N5","2017-12-03","Sunday","Observer 2",0,16,17.25,1800,0,0,,"No collection",92.3889999999992,3,296.656999999999,0,0,0,0,1,1,FALSE,1,0,90.6581554417281,0.0770557082697264,0.0767202015535423
"N5","2017-12-03","Sunday","Observer 2",0,17,17.75,1800,0,0,,"No collection",214.555,8,281.762999999999,0,0,0,0,1,1,FALSE,1,0,46.2173504301393,11.9329883180415,7.79867102140444
"N5","2017-12-03","Sunday","Observer 2",0,18,18.25,1800,0,0,,"No collection",193.038999999997,7,655.683999999997,2,0,0,2,1,1,FALSE,1,0,20.98989620823,21.0327614510887,10.8928009386369
"N5","2017-12-03","Sunday","Observer 2",0,19,18.75,1800,0,0,,"No collection",0,0,0,0,0,0,0,0,1,FALSE,1,0,8.6655526741489,-1.95125126556793,-3.50698620634201
"N5","2017-12-03","Sunday","Observer 2",0,20,19.25,1800,0,0,,"No collection",0,0,0,0,0,0,0,0,1,FALSE,1,0,3.31846024142093,-1.44965991761052,-2.60547548368522
"N5","2017-12-03","Sunday","Observer 2",0,21,19.75,1800,0,0,,"No collection",0,0,0,0,0,0,0,0,1,FALSE,1,0,1.20283206161426,-1.05883680029104,-1.90304863290232
"N5","2017-12-03","Sunday","Observer 2",0,22,20.1603944444444,1154.84,0,0,,"No collection",0,0,0,0,0,0,0,0,0,FALSE,1,-0.443824858662802,0.326612613382936,-0.70722789894999,-1.27110153885587
"N6","2017-12-05","Tuesday","Observer 2",0,1,8.30833333333333,1380,0,0,,"No collection",0,0,0,0,0,0,0,0,0,TRUE,1,-0.265703165733006,31.0459715956621,-2.89653941532224,-5.20595371539935
"N6","2017-12-05","Tuesday","Observer 2",0,2,8.75,1800,0,0,,"No collection",0,0,0,0,0,0,0,0,1,FALSE,1,0,66.6846534270419,-3.66997354805815,-6.59604779650656
"N6","2017-12-05","Tuesday","Observer 2",0,3,9.25,1800,0,0,,"No collection",0,0,0,0,0,0,0,0,1,FALSE,1,0,109.555614046663,-4.27965579705292,-7.69183042338107
"N6","2017-12-05","Tuesday","Observer 2",0,4,9.75,1800,0,0,,"No collection",21.7870000000003,1,32.0349999999999,0,0,0,0,1,1,FALSE,1,0,164.499678339668,-4.21070476437116,-5.94390841567585
"N6","2017-12-05","Tuesday","Observer 2",0,5,10.25,1800,0,0,,"No collection",142.404,4,161.989,0,0,0,0,1,1,FALSE,1,0,221.664356165623,-1.90333942133295,-2.09466564300749
"N6","2017-12-05","Tuesday","Observer 2",0,6,10.75,1800,0,0,,"No collection",362.109999999999,5,1090.855,0,0,0,0,1,1,FALSE,1,0,263.212062166153,2.10928127913136,1.95379287528605
"N6","2017-12-05","Tuesday","Observer 2",0,7,11.25,1800,0,0,,"No collection",216.307999999999,6,296.970000000001,0,0,0,0,1,1,FALSE,1,0,273.388116223934,-1.18592730178194,-1.24947330915469
"N6","2017-12-05","Tuesday","Observer 2",0,8,11.75,1800,0,0,,"No collection",125.160999999998,6,175.482,0,0,0,0,1,1,FALSE,1,0,257.469958477594,-2.86516937835904,-3.3288367301832
