observation_id,observation_date,weekday,observer,collection_day,bin_number,clock_hour,camera_seconds,post_collection_camera_seconds,post_collection_fraction,hours_from_collection_midpoint,collection_phase,foraging_seconds,foraging_bouts,focal_visible_seconds,displacement_events,displacement_focal_to_others,displacement_others_to_focal,displacement_unspecified,any_foraging,full_bin,ar_start,exclude_n3
V7,2017-12-20,Wednesday,Observer 3,1,14,19.059929166666667,431.48999999999796,431.48999999999796,1.0,7.9835424999999995,Post-collection,0.0,0,0.0,0,0,0,0,0,0,0,1
V8,2017-12-21,Thursday,Observer 3,0,1,7.658333333333334,2460.0,0.0,0.0,,No collection,243.37999999999738,7,248.50699999999415,0,0,0,0,1,0,1,1
V8,2017-12-21,Thursday,Observer 3,0,2,8.5,3600.0,0.0,0.0,,No collection,242.52299999999377,8,1015.9309999999969,0,0,0,0,1,1,0,1
V8,2017-12-21,Thursday,Observer 3,0,3,9.5,3600.0,0.0,0.0,,No collection,1924.6839999999938,14,2192.806999999986,0,0,0,0,1,1,0,1
V8,2017-12-21,Thursday,Observer 3,0,4,10.5,3600.0,0.0,0.0,,No collection,1201.4829999999783,27,2105.020999999979,0,0,0,0,1,1,0,1
V8,2017-12-21,Thursday,Observer 3,0,5,11.5,3600.0,0.0,0.0,,No collection,497.8040000000037,7,2486.1599999999817,2,0,2,0,1,1,0,1
V8,2017-12-21,Thursday,Observer 3,0,6,12.5,3600.0,0.0,0.0,,No collection,910.4440000000104,15,1266.4199999999983,1,0,1,0,1,1,0,1
V8,2017-12-21,Thursday,Observer 3,0,7,13.5,3600.0,0.0,0.0,,No collection,0.0,0,182.2280000000028,0,0,0,0,0,1,0,1
V8,2017-12-21,Thursday,Observer 3,0,8,14.5,3600.0,0.0,0.0,,No collection,765.859999999986,14,1596.5760000000228,0,0,0,0,1,1,0,1
V8,2017-12-21,Thursday,Observer 3,0,9,15.5,3600.0,0.0,0.0,,No collection,397.0520000000106,17,655.9529999999941,0,0,0,0,1,1,0,1
V8,2017-12-21,Thursday,Observer 3,0,10,16.5,3600.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
V8,2017-12-21,Thursday,Observer 3,0,11,17.5,3600.0,0.0,0.0,,No collection,165.89799999999377,7,307.76900000000023,0,0,0,0,1,1,0,1
V8,2017-12-21,Thursday,Observer 3,0,12,18.5,3600.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
V8,2017-12-21,Thursday,Observer 3,0,13,19.026980555555554,194.26000000000204,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,0,0,1
M(8),2017-12-22,Friday,Observer 1,1,1,7.608333333333333,2820.0,0.0,0.0,-2.351111388888889,Pre-collection,0.0,0,0.0,0,0,0,0,0,0,1,1
M(8),2017-12-22,Friday,Observer 1,1,2,8.5,3600.0,0.0,0.0,-1.4594447222222222,Pre-collection,23.676000000000386,2,37.521999999999935,0,0,0,0,1,1,0,1
M(8),2017-12-22,Friday,Observer 1,1,3,9.5,3600.0,145.9989999999998,0.04055527777777772,-0.45944472222222227,Straddles collection end,573.9049999999979,9,717.4460000000017,0,0,0,0,1,1,0,1
M(8),2017-12-22,Friday,Observer 1,1,4,10.5,3600.0,3600.0,1.0,0.5405552777777777,Post-collection,227.4150000000027,11,1336.927999999998,2,0,2,0,1,1,0,1
M(8),2017-12-22,Friday,Observer 1,1,5,11.5,3600.0,3600.0,1.0,1.5405552777777778,Post-collection,367.1830000000009,12,987.6489999999994,0,0,0,0,1,1,0,1
M(8),2017-12-22,Friday,Observer 1,1,6,12.5,3600.0,3600.0,1.0,2.5405552777777776,Post-collection,491.77999999999884,7,838.7680000000037,1,0,1,0,1,1,0,1
M(8),2017-12-22,Friday,Observer 1,1,7,13.5,3600.0,3600.0,1.0,3.5405552777777776,Post-collection,85.50599999999758,6,578.3819999999978,2,0,2,0,1,1,0,1
M(8),2017-12-22,Friday,Observer 1,1,8,14.5,3600.0,3600.0,1.0,4.540555277777778,Post-collection,441.924999999992,10,939.3479999999945,0,0,0,0,1,1,0,1
M(8),2017-12-22,Friday,Observer 1,1,9,15.477326388888889,3436.75,3436.75,1.0,5.517881666666667,Post-collection,608.257999999998,15,1542.479000000003,1,0,1,0,1,0,0,1
N9,2017-12-29,Friday,Observer 2,1,1,7.716666666666667,2040.0,0.0,0.0,-6.036239722222222,Pre-collection,0.0,0,35.68500000000017,0,0,0,0,0,0,1,1
N9,2017-12-29,Friday,Observer 2,1,2,8.5,3600.0,0.0,0.0,-5.2529063888888885,Pre-collection,0.0,0,0.0,0,0,0,0,0,1,0,1
N9,2017-12-29,Friday,Observer 2,1,3,9.5,3600.0,0.0,0.0,-4.2529063888888885,Pre-collection,365.2039999999961,12,634.415,0,0,0,0,1,1,0,1
N9,2017-12-29,Friday,Observer 2,1,4,10.5,3600.0,0.0,0.0,-3.252906388888889,Pre-collection,294.6730000000043,10,1804.8590000000022,1,0,0,1,1,1,0,1
N9,2017-12-29,Friday,Observer 2,1,5,11.5,3600.0,0.0,0.0,-2.252906388888889,Pre-collection,372.79099999999744,10,996.8500000000022,0,0,0,0,1,1,0,1
N9,2017-12-29,Friday,Observer 2,1,6,12.5,3600.0,0.0,0.0,-1.2529063888888887,Pre-collection,595.1459999999897,13,891.1160000000018,0,0,0,0,1,1,0,1
N9,2017-12-29,Friday,Observer 2,1,7,13.5,3600.0,889.5370000000003,0.2470936111111112,-0.25290638888888883,Straddles collection end,598.2260000000097,17,1101.775000000005,0,0,0,0,1,1,0,1
N9,2017-12-29,Friday,Observer 2,1,8,14.5,3600.0,3600.0,1.0,0.7470936111111112,Post-collection,174.96099999999933,8,736.6480000000083,0,0,0,0,1,1,0,1
N9,2017-12-29,Friday,Observer 2,1,9,15.5,3600.0,3600.0,1.0,1.7470936111111113,Post-collection,313.5490000000027,12,710.989999999998,0,0,0,0,1,1,0,1
N9,2017-12-29,Friday,Observer 2,1,10,16.5,3600.0,3600.0,1.0,2.747093611111111,Post-collection,658.5899999999929,13,1051.9180000000088,0,0,0,0,1,1,0,1
N9,2017-12-29,Friday,Observer 2,1,11,17.5,3600.0,3600.0,1.0,3.747093611111111,Post-collection,199.53600000000006,5,622.4720000000088,0,0,0,0,1,1,0,1
N9,2017-12-29,Friday,Observer 2,1,12,18.395751388888886,2849.4100000000035,2849.4100000000035,1.0,4.642845,Post-collection,0.0,0,0.0,0,0,0,0,0,0,0,1
M(9),2017-12-30,Saturday,Observer 1,0,1,7.75,1800.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,0,1,1
M(9),2017-12-30,Saturday,Observer 1,0,2,8.5,3600.0,0.0,0.0,,No collection,43.53600000000006,1,71.13499999999999,0,0,0,0,1,1,0,1
M(9),2017-12-30,Saturday,Observer 1,0,3,9.5,3600.0,0.0,0.0,,No collection,89.63100000000304,4,90.18700000000172,0,0,0,0,1,1,0,1
M(9),2017-12-30,Saturday,Observer 1,0,4,10.5,3600.0,0.0,0.0,,No collection,538.2670000000016,3,729.0840000000007,0,0,0,0,1,1,0,1
M(9),2017-12-30,Saturday,Observer 1,0,5,11.5,3600.0,0.0,0.0,,No collection,175.54399999999987,1,380.3089999999993,0,0,0,0,1,1,0,1
M(9),2017-12-30,Saturday,Observer 1,0,6,12.5,3600.0,0.0,0.0,,No collection,205.83499999999913,3,509.40400000000227,0,0,0,0,1,1,0,1
M(9),2017-12-30,Saturday,Observer 1,0,7,13.5,3600.0,0.0,0.0,,No collection,0.0,0,317.77999999999884,0,0,0,0,0,1,0,1
M(9),2017-12-30,Saturday,Observer 1,0,8,14.5,3600.0,0.0,0.0,,No collection,342.55200000000696,4,643.5760000000009,0,0,0,0,1,1,0,1
M(9),2017-12-30,Saturday,Observer 1,0,9,15.5,3600.0,0.0,0.0,,No collection,0.0,0,0.0010000000002037268,0,0,0,0,0,1,0,1
M(9),2017-12-30,Saturday,Observer 1,0,10,16.5,3600.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
M(9),2017-12-30,Saturday,Observer 1,0,11,17.5,3600.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
M(9),2017-12-30,Saturday,Observer 1,0,12,18.04985416666667,358.9499999999971,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,0,0,1
V9,2017-12-31,Sunday,Observer 3,0,1,7.708333333333334,2100.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,0,1,1
V9,2017-12-31,Sunday,Observer 3,0,2,8.5,3600.0,0.0,0.0,,No collection,0.0,0,33.12299999999959,0,0,0,0,0,1,0,1
V9,2017-12-31,Sunday,Observer 3,0,3,9.5,3600.0,0.0,0.0,,No collection,241.3610000000008,7,654.8399999999965,0,0,0,0,1,1,0,1
V9,2017-12-31,Sunday,Observer 3,0,4,10.5,3600.0,0.0,0.0,,No collection,21.131999999997788,2,344.2890000000043,0,0,0,0,1,1,0,1
V9,2017-12-31,Sunday,Observer 3,0,5,11.5,3600.0,0.0,0.0,,No collection,343.6290000000081,11,692.6959999999817,0,0,0,0,1,1,0,1
V9,2017-12-31,Sunday,Observer 3,0,6,12.5,3600.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
V9,2017-12-31,Sunday,Observer 3,0,7,13.5,3600.0,0.0,0.0,,No collection,0.0,0,20.13300000000163,0,0,0,0,0,1,0,1
V9,2017-12-31,Sunday,Observer 3,0,8,14.5,3600.0,0.0,0.0,,No collection,58.23099999999977,3,213.6180000000022,0,0,0,0,1,1,0,1
V9,2017-12-31,Sunday,Observer 3,0,9,15.5,3600.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
V9,2017-12-31,Sunday,Observer 3,0,10,16.5,3600.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
V9,2017-12-31,Sunday,Observer 3,0,11,17.163329166666667,1175.9700000000012,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,0,0,1
V1,2018-01-01,Monday,Observer 3,0,1,10.783333333333333,1560.0,0.0,0.0,,No collection,185.57100000000355,4,206.1970000000074,0,0,0,0,1,0,1,1
V1,2018-01-01,Monday,Observer 3,0,2,11.5,3600.0,0.0,0.0,,No collection,514.6189999999988,6,1258.020000000004,0,0,0,0,1,1,0,1
V1,2018-01-01,Monday,Observer 3,0,3,12.5,3600.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
V1,2018-01-01,Monday,Observer 3,0,4,13.5,3600.0,0.0,0.0,,No collection,423.7859999999928,8,2041.1549999999988,5,2,2,1,1,1,0,1
V1,2018-01-01,Monday,Observer 3,0,5,14.5,3600.0,0.0,0.0,,No collection,73.02699999999459,1,336.1449999999895,0,0,0,0,1,1,0,1
V1,2018-01-01,Monday,Observer 3,0,6,15.5,3600.0,0.0,0.0,,No collection,250.43300000000454,5,440.6599999999962,2,1,1,0,1,1,0,1
V1,2018-01-01,Monday,Observer 3,0,7,16.5,3600.0,0.0,0.0,,No collection,0.0,0,436.9669999999969,0,0,0,0,0,1,0,1
V1,2018-01-01,Monday,Observer 3,0,8,17.5,3600.0,0.0,0.0,,No collection,270.58699999999953,3,1087.4709999999977,0,0,0,0,1,1,0,1
V1,2018-01-01,Monday,Observer 3,0,9,18.5,3600.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
V1,2018-01-01,Monday,Observer 3,0,10,19.13016111111111,937.1599999999999,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,0,0,1
M(1),2018-01-02,Tuesday,Observer 1,0,1,7.583333333333333,3000.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,0,1,1
M(1),2018-01-02,Tuesday,Observer 1,0,2,8.5,3600.0,0.0,0.0,,No collection,62.40700000000015,3,78.73300000000017,0,0,0,0,1,1,0,1
M(1),2018-01-02,Tuesday,Observer 1,0,3,9.5,3600.0,0.0,0.0,,No collection,549.7689999999966,13,746.0550000000003,2,1,1,0,1,1,0,1
M(1),2018-01-02,Tuesday,Observer 1,0,4,10.5,3600.0,0.0,0.0,,No collection,1232.402,29,1842.0049999999974,2,1,1,0,1,1,0,1
M(1),2018-01-02,Tuesday,Observer 1,0,5,11.5,3600.0,0.0,0.0,,No collection,1227.6249999999964,17,2079.8830000000016,2,0,2,0,1,1,0,1
M(1),2018-01-02,Tuesday,Observer 1,0,6,12.5,3600.0,0.0,0.0,,No collection,182.27999999999884,5,782.2320000000036,1,0,1,0,1,1,0,1
M(1),2018-01-02,Tuesday,Observer 1,0,7,13.5,3600.0,0.0,0.0,,No collection,558.6869999999981,20,1433.7400000000016,5,1,4,0,1,1,0,1
M(1),2018-01-02,Tuesday,Observer 1,0,8,14.5,3600.0,0.0,0.0,,No collection,62.25300000000061,3,64.65800000000309,0,0,0,0,1,1,0,1
M(1),2018-01-02,Tuesday,Observer 1,0,9,15.5,3600.0,0.0,0.0,,No collection,631.3499999999949,8,1359.5420000000013,1,0,1,0,1,1,0,1
M(1),2018-01-02,Tuesday,Observer 1,0,10,16.5,3600.0,0.0,0.0,,No collection,57.81799999999566,2,58.73199999999997,0,0,0,0,1,1,0,1
M(1),2018-01-02,Tuesday,Observer 1,0,11,17.5,3600.0,0.0,0.0,,No collection,32.94600000000355,1,193.875,0,0,0,0,1,1,0,1
M(1),2018-01-02,Tuesday,Observer 1,0,12,18.5,3600.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
M(1),2018-01-02,Tuesday,Observer 1,0,13,19.159288888888888,1146.8799999999974,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,0,0,1
M(2),2018-01-03,Wednesday,Observer 1,1,1,7.591666666666667,2940.0,0.0,0.0,-3.214691944444444,Pre-collection,117.69100000000026,3,173.70199999999977,1,1,0,0,1,0,1,1
M(2),2018-01-03,Wednesday,Observer 1,1,2,8.5,3600.0,0.0,0.0,-2.306358611111111,Pre-collection,198.27300000000014,5,317.1259999999993,3,0,3,0,1,1,0,1
M(2),2018-01-03,Wednesday,Observer 1,1,3,9.5,3600.0,0.0,0.0,-1.306358611111111,Pre-collection,0.0,0,40.39500000000044,0,0,0,0,0,1,0,1
M(2),2018-01-03,Wednesday,Observer 1,1,4,10.5,3600.0,697.1090000000004,0.193641388888889,-0.306358611111111,Straddles collection end,35.59700000000157,2,267.88300000000163,0,0,0,0,1,1,0,1
M(2),2018-01-03,Wednesday,Observer 1,1,5,11.5,3600.0,3600.0,1.0,0.693641388888889,Post-collection,447.73199999999815,12,1093.6110000000026,2,1,1,0,1,1,0,1
M(2),2018-01-03,Wednesday,Observer 1,1,6,12.5,3600.0,3600.0,1.0,1.693641388888889,Post-collection,241.12200000000666,4,532.8250000000007,1,1,0,0,1,1,0,1
M(2),2018-01-03,Wednesday,Observer 1,1,7,13.5,3600.0,3600.0,1.0,2.693641388888889,Post-collection,394.77099999999336,9,1202.296999999995,2,1,1,0,1,1,0,1
M(2),2018-01-03,Wednesday,Observer 1,1,8,14.5,3600.0,3600.0,1.0,3.693641388888889,Post-collection,0.0,0,20.469999999997526,0,0,0,0,0,1,0,1
M(2),2018-01-03,Wednesday,Observer 1,1,9,15.5,3600.0,3600.0,1.0,4.693641388888889,Post-collection,132.80999999999767,3,316.275999999998,1,1,0,0,1,1,0,1
M(2),2018-01-03,Wednesday,Observer 1,1,10,16.5,3600.0,3600.0,1.0,5.693641388888889,Post-collection,652.5380000000077,9,1291.9029999999984,3,2,1,0,1,1,0,1
M(2),2018-01-03,Wednesday,Observer 1,1,11,17.5,3600.0,3600.0,1.0,6.693641388888889,Post-collection,65.52399999999034,2,65.70899999999529,0,0,0,0,1,1,0,1
M(2),2018-01-03,Wednesday,Observer 1,1,12,18.5,3600.0,3600.0,1.0,7.693641388888889,Post-collection,0.0,0,0.0,0,0,0,0,0,1,0,1
M(2),2018-01-03,Wednesday,Observer 1,1,13,19.046323611111113,333.52999999999884,333.52999999999884,1.0,8.239965,Post-collection,0.0,0,0.0,0,0,0,0,0,0,0,1
M(3),2018-01-04,Thursday,Observer 1,0,1,7.791666666666667,1500.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,0,1,1
M(3),2018-01-04,Thursday,Observer 1,0,2,8.5,3600.0,0.0,0.0,,No collection,16.771999999999935,1,17.72699999999986,0,0,0,0,1,1,0,1
M(3),2018-01-04,Thursday,Observer 1,0,3,9.5,3600.0,0.0,0.0,,No collection,450.02199999999993,6,864.8709999999992,0,0,0,0,1,1,0,1
M(3),2018-01-04,Thursday,Observer 1,0,4,10.5,3600.0,0.0,0.0,,No collection,101.57400000000052,4,258.0600000000013,1,0,1,0,1,1,0,1
M(3),2018-01-04,Thursday,Observer 1,0,5,11.5,3600.0,0.0,0.0,,No collection,365.25300000000243,19,867.5539999999983,0,0,0,0,1,1,0,1
M(3),2018-01-04,Thursday,Observer 1,0,6,12.5,3600.0,0.0,0.0,,No collection,196.7599999999984,3,461.93500000000313,0,0,0,0,1,1,0,1
M(3),2018-01-04,Thursday,Observer 1,0,7,13.5,3600.0,0.0,0.0,,No collection,324.0770000000048,11,460.5410000000047,0,0,0,0,1,1,0,1
M(3),2018-01-04,Thursday,Observer 1,0,8,14.5,3600.0,0.0,0.0,,No collection,192.71399999998903,8,194.71799999999348,0,0,0,0,1,1,0,1
M(3),2018-01-04,Thursday,Observer 1,0,9,15.5,3600.0,0.0,0.0,,No collection,10.623999999999796,1,26.52100000000428,0,0,0,0,1,1,0,1
M(3),2018-01-04,Thursday,Observer 1,0,10,16.5,3600.0,0.0,0.0,,No collection,205.93899999999485,11,268.2500000000182,1,0,1,0,1,1,0,1
M(3),2018-01-04,Thursday,Observer 1,0,11,17.5,3600.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
M(3),2018-01-04,Thursday,Observer 1,0,12,18.38695277777778,2786.0599999999977,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,0,0,1
N1,2018-01-06,Saturday,Observer 2,1,1,7.7,2160.0,0.0,0.0,-2.4137405555555556,Pre-collection,0.0,0,0.0,0,0,0,0,0,0,1,1
N1,2018-01-06,Saturday,Observer 2,1,2,8.5,3600.0,0.0,0.0,-1.6137405555555557,Pre-collection,0.0,0,0.0,0,0,0,0,0,1,0,1
N1,2018-01-06,Saturday,Observer 2,1,3,9.5,3600.0,0.0,0.0,-0.6137405555555556,Pre-collection,563.6059999999989,9,1054.062,0,0,0,0,1,1,0,1
N1,2018-01-06,Saturday,Observer 2,1,4,10.5,3600.0,3190.5339999999997,0.8862594444444444,0.3862594444444443,Straddles collection end,928.7370000000028,27,2159.0610000000015,3,0,0,3,1,1,0,1
N1,2018-01-06,Saturday,Observer 2,1,5,11.5,3600.0,3600.0,1.0,1.3862594444444443,Post-collection,678.239999999998,15,2022.4809999999998,1,0,0,1,1,1,0,1
N1,2018-01-06,Saturday,Observer 2,1,6,12.5,3600.0,3600.0,1.0,2.3862594444444443,Post-collection,314.72499999999854,9,1347.6860000000015,1,0,0,1,1,1,0,1
N1,2018-01-06,Saturday,Observer 2,1,7,13.5,3600.0,3600.0,1.0,3.3862594444444443,Post-collection,285.41799999999785,9,541.4519999999975,0,0,0,0,1,1,0,1
N1,2018-01-06,Saturday,Observer 2,1,8,14.5,3600.0,3600.0,1.0,4.386259444444445,Post-collection,168.36399999999776,4,424.5060000000085,0,0,0,0,1,1,0,1
N1,2018-01-06,Saturday,Observer 2,1,9,15.5,3600.0,3600.0,1.0,5.386259444444445,Post-collection,162.72199999999793,5,310.26800000000003,0,0,0,0,1,1,0,1
N1,2018-01-06,Saturday,Observer 2,1,10,16.5,3600.0,3600.0,1.0,6.386259444444445,Post-collection,0.0,0,127.59999999999854,0,0,0,0,0,1,0,1
N1,2018-01-06,Saturday,Observer 2,1,11,17.5,3600.0,3600.0,1.0,7.386259444444445,Post-collection,0.0,0,0.0,0,0,0,0,0,1,0,1
N1,2018-01-06,Saturday,Observer 2,1,12,18.41573055555555,2993.260000000002,2993.260000000002,1.0,8.301990000000002,Post-collection,0.0,0,0.0,0,0,0,0,0,0,0,1
