observation_number,observation_label,original_recording_id,observation_date,observer,collection_day,bin_number,clock_hour,camera_seconds,post_collection_fraction,raw_at_site_seconds,foraging_within_raw_at_site_seconds,focal_visible_union_seconds,all_foraging_seconds
13,Observation 13,V5,2017-12-15,Observer 3,1,15,13.75,1800.0,1.0,895.7059999999983,406.73500000000786,895.7059999999983,406.73500000000786
13,Observation 13,V5,2017-12-15,Observer 3,1,16,14.25,1800.0,1.0,236.59999999999854,172.8680000000022,236.59999999999854,172.8680000000022
13,Observation 13,V5,2017-12-15,Observer 3,1,17,14.75,1800.0,1.0,12.126000000003842,11.825000000004366,12.126000000003842,11.825000000004366
13,Observation 13,V5,2017-12-15,Observer 3,1,18,15.25,1800.0,1.0,0.0,0.0,0.0,0.0
13,Observation 13,V5,2017-12-15,Observer 3,1,19,15.75,1800.0,1.0,0.0,0.0,0.0,0.0
13,Observation 13,V5,2017-12-15,Observer 3,1,20,16.25,1800.0,1.0,0.0,0.0,0.0,0.0
13,Observation 13,V5,2017-12-15,Observer 3,1,21,16.75,1800.0,1.0,0.0,0.0,0.0,0.0
13,Observation 13,V5,2017-12-15,Observer 3,1,22,17.25,1800.0,1.0,0.0,0.0,0.0,0.0
13,Observation 13,V5,2017-12-15,Observer 3,1,23,17.75,1800.0,1.0,0.0,0.0,0.0,0.0
13,Observation 13,V5,2017-12-15,Observer 3,1,24,18.25,1800.0,1.0,0.0,0.0,0.0,0.0
13,Observation 13,V5,2017-12-15,Observer 3,1,25,18.53666666666667,265.6999999999971,1.0,0.0,0.0,0.0,0.0
14,Observation 14,V6,2017-12-16,Observer 3,0,1,7.383333333333334,840.0,0.0,0.0,0.0,0.0,0.0
14,Observation 14,V6,2017-12-16,Observer 3,0,2,7.75,1800.0,0.0,0.0,0.0,0.0,0.0
14,Observation 14,V6,2017-12-16,Observer 3,0,3,8.25,1800.0,0.0,221.08499999999913,13.961999999999534,221.08499999999913,13.961999999999534
14,Observation 14,V6,2017-12-16,Observer 3,0,4,8.75,1800.0,0.0,138.29799999999886,136.66200000000026,138.29799999999886,136.66200000000026
14,Observation 14,V6,2017-12-16,Observer 3,0,5,9.25,1800.0,0.0,119.73999999999796,103.15000000000146,119.73999999999796,103.15000000000146
14,Observation 14,V6,2017-12-16,Observer 3,0,6,9.75,1800.0,0.0,0.0,0.0,0.0,0.0
14,Observation 14,V6,2017-12-16,Observer 3,0,7,10.25,1800.0,0.0,0.0,0.0,0.0,0.0
14,Observation 14,V6,2017-12-16,Observer 3,0,8,10.75,1800.0,0.0,0.0,0.0,0.0,0.0
14,Observation 14,V6,2017-12-16,Observer 3,0,9,11.25,1800.0,0.0,41.291000000004715,39.82199999999284,41.291000000004715,39.82199999999284
14,Observation 14,V6,2017-12-16,Observer 3,0,10,11.75,1800.0,0.0,0.0,0.0,0.0,0.0
14,Observation 14,V6,2017-12-16,Observer 3,0,11,12.25,1800.0,0.0,276.5060000000085,66.32500000000437,276.5060000000085,66.32500000000437
14,Observation 14,V6,2017-12-16,Observer 3,0,12,12.75,1800.0,0.0,0.0,0.0,0.0,0.0
14,Observation 14,V6,2017-12-16,Observer 3,0,13,13.25,1800.0,0.0,0.0,0.0,0.0,0.0
14,Observation 14,V6,2017-12-16,Observer 3,0,14,13.75,1800.0,0.0,356.1909999999989,74.16000000000349,356.1909999999989,74.16000000000349
14,Observation 14,V6,2017-12-16,Observer 3,0,15,14.25,1800.0,0.0,232.8489999999947,209.06199999999808,232.8489999999947,209.06199999999808
14,Observation 14,V6,2017-12-16,Observer 3,0,16,14.75,1800.0,0.0,37.57100000000355,36.63900000000285,37.57100000000355,36.63900000000285
14,Observation 14,V6,2017-12-16,Observer 3,0,17,15.25,1800.0,0.0,622.3050000000003,370.1359999999913,622.3050000000003,370.1359999999913
14,Observation 14,V6,2017-12-16,Observer 3,0,18,15.75,1800.0,0.0,0.0,0.0,0.0,0.0
14,Observation 14,V6,2017-12-16,Observer 3,0,19,16.25,1800.0,0.0,712.1670000000086,402.18700000000536,712.1670000000086,402.18700000000536
14,Observation 14,V6,2017-12-16,Observer 3,0,20,16.75,1800.0,0.0,128.44000000000233,17.562000000005355,128.44000000000233,17.562000000005355
14,Observation 14,V6,2017-12-16,Observer 3,0,21,17.25,1800.0,0.0,9.97899999999936,9.296000000002095,9.97899999999936,9.296000000002095
14,Observation 14,V6,2017-12-16,Observer 3,0,22,17.75,1800.0,0.0,306.76899999999296,305.46300000001065,306.76899999999296,305.46300000001065
14,Observation 14,V6,2017-12-16,Observer 3,0,23,18.25,1800.0,0.0,0.0,0.0,0.0,0.0
14,Observation 14,V6,2017-12-16,Observer 3,0,24,18.75,1800.0,0.0,0.0,0.0,0.0,0.0
14,Observation 14,V6,2017-12-16,Observer 3,0,25,19.003888888888888,29.160000000003492,0.0,0.0,0.0,0.0,0.0
15,Observation 15,V7,2017-12-20,Observer 3,1,1,6.783333333333333,1560.0,0.0,0.0,0.0,0.0,0.0
15,Observation 15,V7,2017-12-20,Observer 3,1,2,7.25,1800.0,0.0,0.0,0.0,0.0,0.0
15,Observation 15,V7,2017-12-20,Observer 3,1,3,7.75,1800.0,0.0,0.0,0.0,0.0,0.0
15,Observation 15,V7,2017-12-20,Observer 3,1,4,8.25,1800.0,0.0,102.73199999999997,42.6359999999986,102.73199999999997,42.6359999999986
15,Observation 15,V7,2017-12-20,Observer 3,1,5,8.75,1800.0,0.0,226.5669999999991,122.80299999999988,226.5669999999991,122.80299999999988
15,Observation 15,V7,2017-12-20,Observer 3,1,6,9.25,1800.0,0.0,503.15800000001764,289.0049999999901,503.15800000001764,289.0049999999901
15,Observation 15,V7,2017-12-20,Observer 3,1,7,9.75,1800.0,0.0,97.03300000000309,39.595000000001164,97.03300000000309,39.595000000001164
15,Observation 15,V7,2017-12-20,Observer 3,1,8,10.25,1800.0,0.0,262.23099999999977,82.04900000000634,262.23099999999977,82.04900000000634
15,Observation 15,V7,2017-12-20,Observer 3,1,9,10.75,1800.0,0.0,904.0290000000023,255.90799999998853,904.0290000000023,255.90799999998853
15,Observation 15,V7,2017-12-20,Observer 3,1,10,11.25,1800.0,0.8472266666666676,654.6800000000003,71.13499999999476,654.6800000000003,71.13499999999476
15,Observation 15,V7,2017-12-20,Observer 3,1,11,11.75,1800.0,1.0,510.4399999999805,185.3399999999965,510.4399999999805,185.3399999999965
15,Observation 15,V7,2017-12-20,Observer 3,1,12,12.25,1800.0,1.0,821.5130000000063,273.0099999999802,821.5130000000063,273.0099999999802
15,Observation 15,V7,2017-12-20,Observer 3,1,13,12.75,1800.0,1.0,248.59300000000076,176.71199999999226,248.59300000000076,176.71199999999226
15,Observation 15,V7,2017-12-20,Observer 3,1,14,13.25,1800.0,1.0,603.6719999999914,156.7440000000206,603.6719999999914,156.7440000000206
15,Observation 15,V7,2017-12-20,Observer 3,1,15,13.75,1800.0,1.0,202.24000000000524,87.62099999999919,202.24000000000524,87.62099999999919
15,Observation 15,V7,2017-12-20,Observer 3,1,16,14.25,1800.0,1.0,900.1240000000034,282.7239999999947,900.1240000000034,282.7239999999947
15,Observation 15,V7,2017-12-20,Observer 3,1,17,14.75,1800.0,1.0,365.2859999999928,93.75000000000728,365.2859999999928,93.75000000000728
15,Observation 15,V7,2017-12-20,Observer 3,1,18,15.25,1800.0,1.0,385.3849999999875,340.1200000000026,385.3849999999875,340.1200000000026
15,Observation 15,V7,2017-12-20,Observer 3,1,19,15.75,1800.0,1.0,90.34799999999814,24.26199999999517,90.34799999999814,24.26199999999517
15,Observation 15,V7,2017-12-20,Observer 3,1,20,16.25,1800.0,1.0,387.5610000000015,183.528999999995,387.5610000000015,183.528999999995
15,Observation 15,V7,2017-12-20,Observer 3,1,21,16.75,1800.0,1.0,0.0,0.0,0.0,0.0
15,Observation 15,V7,2017-12-20,Observer 3,1,22,17.25,1800.0,1.0,12.661000000000058,12.423000000002503,12.661000000000058,12.423000000002503
15,Observation 15,V7,2017-12-20,Observer 3,1,23,17.75,1800.0,1.0,289.27500000000146,72.46699999999691,289.27500000000146,72.46699999999691
15,Observation 15,V7,2017-12-20,Observer 3,1,24,18.25,1800.0,1.0,0.0,0.0,0.0,0.0
15,Observation 15,V7,2017-12-20,Observer 3,1,25,18.75,1800.0,1.0,0.0,0.0,0.0,0.0
15,Observation 15,V7,2017-12-20,Observer 3,1,26,19.059722222222224,431.48999999999796,1.0,0.0,0.0,0.0,0.0
16,Observation 16,V8,2017-12-21,Observer 3,0,1,7.408333333333334,660.0,0.0,0.0,0.0,0.0,0.0
16,Observation 16,V8,2017-12-21,Observer 3,0,2,7.75,1800.0,0.0,248.50699999999415,243.37999999999738,248.50699999999415,243.37999999999738
16,Observation 16,V8,2017-12-21,Observer 3,0,3,8.25,1800.0,0.0,504.7069999999985,159.9489999999969,504.7069999999985,159.9489999999969
16,Observation 16,V8,2017-12-21,Observer 3,0,4,8.75,1800.0,0.0,511.22399999999834,82.57399999999689,511.22399999999834,82.57399999999689
16,Observation 16,V8,2017-12-21,Observer 3,0,5,9.25,1800.0,0.0,431.28199999999924,299.35599999999977,431.28199999999924,299.35599999999977
16,Observation 16,V8,2017-12-21,Observer 3,0,6,9.75,1800.0,0.0,722.0409999999902,585.8439999999973,1761.524999999987,1625.327999999994
16,Observation 16,V8,2017-12-21,Observer 3,0,7,10.25,1800.0,0.0,412.747000000003,286.01699999999255,880.4360000000015,753.705999999991
16,Observation 16,V8,2017-12-21,Observer 3,0,8,10.75,1800.0,0.0,1224.5849999999773,447.7769999999873,1224.5849999999773,447.7769999999873
16,Observation 16,V8,2017-12-21,Observer 3,0,9,11.25,1800.0,0.0,1257.0309999999881,250.84000000000378,1257.0309999999881,250.84000000000378
16,Observation 16,V8,2017-12-21,Observer 3,0,10,11.75,1800.0,0.0,1229.1289999999935,246.96399999999994,1229.1289999999935,246.96399999999994
16,Observation 16,V8,2017-12-21,Observer 3,0,11,12.25,1800.0,0.0,871.1229999999996,805.8160000000062,871.1229999999996,805.8160000000062
16,Observation 16,V8,2017-12-21,Observer 3,0,12,12.75,1800.0,0.0,395.29699999999866,104.62800000000425,395.29699999999866,104.62800000000425
16,Observation 16,V8,2017-12-21,Observer 3,0,13,13.25,1800.0,0.0,71.30099999999948,0,71.30099999999948,0.0
16,Observation 16,V8,2017-12-21,Observer 3,0,14,13.75,1800.0,0.0,110.92700000000332,0,110.92700000000332,0.0
16,Observation 16,V8,2017-12-21,Observer 3,0,15,14.25,1800.0,0.0,747.5240000000122,318.1229999999923,747.5240000000122,318.1229999999923
16,Observation 16,V8,2017-12-21,Observer 3,0,16,14.75,1800.0,0.0,849.0520000000106,447.7369999999937,849.0520000000106,447.7369999999937
16,Observation 16,V8,2017-12-21,Observer 3,0,17,15.25,1800.0,0.0,436.54299999999785,308.54000000000815,436.54299999999785,308.54000000000815
16,Observation 16,V8,2017-12-21,Observer 3,0,18,15.75,1800.0,0.0,219.40999999999622,88.51200000000244,219.40999999999622,88.51200000000244
16,Observation 16,V8,2017-12-21,Observer 3,0,19,16.25,1800.0,0.0,0.0,0.0,0.0,0.0
16,Observation 16,V8,2017-12-21,Observer 3,0,20,16.75,1800.0,0.0,0.0,0.0,0.0,0.0
16,Observation 16,V8,2017-12-21,Observer 3,0,21,17.25,1800.0,0.0,307.76900000000023,165.89799999999377,307.76900000000023,165.89799999999377
16,Observation 16,V8,2017-12-21,Observer 3,0,22,17.75,1800.0,0.0,0.0,0.0,0.0,0.0
16,Observation 16,V8,2017-12-21,Observer 3,0,23,18.25,1800.0,0.0,0.0,0.0,0.0,0.0
16,Observation 16,V8,2017-12-21,Observer 3,0,24,18.75,1800.0,0.0,0.0,0.0,0.0,0.0
16,Observation 16,V8,2017-12-21,Observer 3,0,25,19.026944444444442,194.26000000000204,0.0,0.0,0.0,0.0,0.0
17,Observation 17,M(8),2017-12-22,Observer 1,1,1,7.358333333333333,1020.0,0.0,0.0,0.0,0.0,0.0
17,Observation 17,M(8),2017-12-22,Observer 1,1,2,7.75,1800.0,0.0,0.0,0.0,0.0,0.0
17,Observation 17,M(8),2017-12-22,Observer 1,1,3,8.25,1800.0,0.0,0.0,0.0,0.0,0.0
17,Observation 17,M(8),2017-12-22,Observer 1,1,4,8.75,1800.0,0.0,37.521999999999935,23.676000000000386,37.521999999999935,23.676000000000386
17,Observation 17,M(8),2017-12-22,Observer 1,1,5,9.25,1800.0,0.0,245.95100000000093,245.1850000000004,245.95100000000093,245.1850000000004
17,Observation 17,M(8),2017-12-22,Observer 1,1,6,9.75,1800.0,0.08111055555555544,471.4950000000008,328.7199999999975,471.4950000000008,328.7199999999975
17,Observation 17,M(8),2017-12-22,Observer 1,1,7,10.25,1800.0,1.0,284.08200000000033,98.60000000000218,284.08200000000033,98.60000000000218
17,Observation 17,M(8),2017-12-22,Observer 1,1,8,10.75,1800.0,1.0,1052.8459999999977,128.8150000000005,1052.8459999999977,128.8150000000005
17,Observation 17,M(8),2017-12-22,Observer 1,1,9,11.25,1800.0,1.0,858.8819999999996,239.4330000000009,858.8819999999996,239.4330000000009
17,Observation 17,M(8),2017-12-22,Observer 1,1,10,11.75,1800.0,1.0,128.76699999999983,127.75,128.76699999999983,127.75
17,Observation 17,M(8),2017-12-22,Observer 1,1,11,12.25,1800.0,1.0,584.0940000000046,346.3760000000002,584.0940000000046,346.3760000000002
17,Observation 17,M(8),2017-12-22,Observer 1,1,12,12.75,1800.0,1.0,254.67399999999907,145.40399999999863,254.67399999999907,145.40399999999863
17,Observation 17,M(8),2017-12-22,Observer 1,1,13,13.25,1800.0,1.0,14.3849999999984,5.10399999999936,14.3849999999984,5.10399999999936
17,Observation 17,M(8),2017-12-22,Observer 1,1,14,13.75,1800.0,1.0,563.9969999999994,80.40199999999822,563.9969999999994,80.40199999999822
17,Observation 17,M(8),2017-12-22,Observer 1,1,15,14.25,1800.0,1.0,743.8819999999942,337.05099999999584,743.8819999999942,337.05099999999584
17,Observation 17,M(8),2017-12-22,Observer 1,1,16,14.75,1800.0,1.0,195.46600000000035,104.87399999999616,195.46600000000035,104.87399999999616
17,Observation 17,M(8),2017-12-22,Observer 1,1,17,15.25,1800.0,1.0,1144.9880000000012,283.3239999999969,1144.9880000000012,283.3239999999969
17,Observation 17,M(8),2017-12-22,Observer 1,1,18,15.727222222222222,1636.75,1.0,397.4910000000018,324.9340000000011,397.4910000000018,324.9340000000011
18,Observation 18,N9,2017-12-29,Observer 2,1,1,7.466666666666667,240.0,0.0,0.0,0.0,0.0,0.0
18,Observation 18,N9,2017-12-29,Observer 2,1,2,7.75,1800.0,0.0,35.68500000000017,0,35.68500000000017,0.0
18,Observation 18,N9,2017-12-29,Observer 2,1,3,8.25,1800.0,0.0,0.0,0.0,0.0,0.0
18,Observation 18,N9,2017-12-29,Observer 2,1,4,8.75,1800.0,0.0,0.0,0.0,0.0,0.0
18,Observation 18,N9,2017-12-29,Observer 2,1,5,9.25,1800.0,0.0,278.674,68.11599999999999,278.674,68.11599999999999
18,Observation 18,N9,2017-12-29,Observer 2,1,6,9.75,1800.0,0.0,355.741,297.0879999999961,355.741,297.0879999999961
18,Observation 18,N9,2017-12-29,Observer 2,1,7,10.25,1800.0,0.0,1225.0339999999978,131.01100000000224,1225.0339999999978,131.01100000000224
18,Observation 18,N9,2017-12-29,Observer 2,1,8,10.75,1800.0,0.0,579.8250000000044,163.66200000000208,579.8250000000044,163.66200000000208
18,Observation 18,N9,2017-12-29,Observer 2,1,9,11.25,1800.0,0.0,456.76300000000265,191.04399999999805,456.76300000000265,191.04399999999805
18,Observation 18,N9,2017-12-29,Observer 2,1,10,11.75,1800.0,0.0,540.0869999999995,181.7469999999994,540.0869999999995,181.7469999999994
18,Observation 18,N9,2017-12-29,Observer 2,1,11,12.25,1800.0,0.0,190.6140000000014,184.64099999999598,190.6140000000014,184.64099999999598
18,Observation 18,N9,2017-12-29,Observer 2,1,12,12.75,1800.0,0.0,700.5020000000004,410.50499999999374,700.5020000000004,410.50499999999374
18,Observation 18,N9,2017-12-29,Observer 2,1,13,13.25,1800.0,0.0,437.98999999999796,70.88000000000466,437.98999999999796,70.88000000000466
18,Observation 18,N9,2017-12-29,Observer 2,1,14,13.75,1800.0,0.4941872222222224,663.7850000000071,527.346000000005,663.7850000000071,527.346000000005
18,Observation 18,N9,2017-12-29,Observer 2,1,15,14.25,1800.0,1.0,423.7270000000026,43.025000000001455,423.7270000000026,43.025000000001455
18,Observation 18,N9,2017-12-29,Observer 2,1,16,14.75,1800.0,1.0,312.92100000000573,131.93599999999788,312.92100000000573,131.93599999999788
18,Observation 18,N9,2017-12-29,Observer 2,1,17,15.25,1800.0,1.0,293.9490000000005,228.42599999999948,293.9490000000005,228.42599999999948
18,Observation 18,N9,2017-12-29,Observer 2,1,18,15.75,1800.0,1.0,417.04099999999744,85.12300000000323,417.04099999999744,85.12300000000323
18,Observation 18,N9,2017-12-29,Observer 2,1,19,16.25,1800.0,1.0,475.10499999999956,373.7699999999968,475.10499999999956,373.7699999999968
18,Observation 18,N9,2017-12-29,Observer 2,1,20,16.75,1800.0,1.0,576.8130000000092,284.81999999999607,576.8130000000092,284.81999999999607
18,Observation 18,N9,2017-12-29,Observer 2,1,21,17.25,1800.0,1.0,622.4720000000088,199.53600000000006,622.4720000000088,199.53600000000006
18,Observation 18,N9,2017-12-29,Observer 2,1,22,17.75,1800.0,1.0,0.0,0.0,0.0,0.0
18,Observation 18,N9,2017-12-29,Observer 2,1,23,18.25,1800.0,1.0,0.0,0.0,0.0,0.0
18,Observation 18,N9,2017-12-29,Observer 2,1,24,18.645555555555553,1049.4100000000035,1.0,0.0,0.0,0.0,0.0
19,Observation 19,M(9),2017-12-30,Observer 1,0,1,7.75,1800.0,0.0,0.0,0.0,0.0,0.0
19,Observation 19,M(9),2017-12-30,Observer 1,0,2,8.25,1800.0,0.0,71.13499999999999,43.53600000000006,71.13499999999999,43.53600000000006
19,Observation 19,M(9),2017-12-30,Observer 1,0,3,8.75,1800.0,0.0,0.0,0.0,0.0,0.0
19,Observation 19,M(9),2017-12-30,Observer 1,0,4,9.25,1800.0,0.0,35.262000000000626,34.70800000000054,35.262000000000626,34.70800000000054
19,Observation 19,M(9),2017-12-30,Observer 1,0,5,9.75,1800.0,0.0,54.92500000000109,54.9230000000025,54.92500000000109,54.9230000000025
19,Observation 19,M(9),2017-12-30,Observer 1,0,6,10.25,1800.0,0.0,70.28100000000086,55.40600000000086,70.28100000000086,55.40600000000086
19,Observation 19,M(9),2017-12-30,Observer 1,0,7,10.75,1800.0,0.0,658.8029999999999,482.8610000000008,658.8029999999999,482.8610000000008
19,Observation 19,M(9),2017-12-30,Observer 1,0,8,11.25,1800.0,0.0,0.0,0.0,0.0,0.0
19,Observation 19,M(9),2017-12-30,Observer 1,0,9,11.75,1800.0,0.0,380.3089999999993,175.54399999999987,380.3089999999993,175.54399999999987
19,Observation 19,M(9),2017-12-30,Observer 1,0,10,12.25,1800.0,0.0,509.40400000000227,205.83499999999913,509.40400000000227,205.83499999999913
19,Observation 19,M(9),2017-12-30,Observer 1,0,11,12.75,1800.0,0.0,0.0,0.0,0.0,0.0
19,Observation 19,M(9),2017-12-30,Observer 1,0,12,13.25,1800.0,0.0,0.0,0.0,0.0,0.0
19,Observation 19,M(9),2017-12-30,Observer 1,0,13,13.75,1800.0,0.0,317.77999999999884,0,317.77999999999884,0.0
19,Observation 19,M(9),2017-12-30,Observer 1,0,14,14.25,1800.0,0.0,643.5760000000009,342.55200000000696,643.5760000000009,342.55200000000696
19,Observation 19,M(9),2017-12-30,Observer 1,0,15,14.75,1800.0,0.0,0.0,0.0,0.0,0.0
19,Observation 19,M(9),2017-12-30,Observer 1,0,16,15.25,1800.0,0.0,0.0,0.0,0.0,0.0
19,Observation 19,M(9),2017-12-30,Observer 1,0,17,15.75,1800.0,0.0,0.0010000000002037268,0,0.0010000000002037268,0.0
19,Observation 19,M(9),2017-12-30,Observer 1,0,18,16.25,1800.0,0.0,0.0,0.0,0.0,0.0
19,Observation 19,M(9),2017-12-30,Observer 1,0,19,16.75,1800.0,0.0,0.0,0.0,0.0,0.0
19,Observation 19,M(9),2017-12-30,Observer 1,0,20,17.25,1800.0,0.0,0.0,0.0,0.0,0.0
19,Observation 19,M(9),2017-12-30,Observer 1,0,21,17.75,1800.0,0.0,0.0,0.0,0.0,0.0
19,Observation 19,M(9),2017-12-30,Observer 1,0,22,18.049722222222226,358.9499999999971,0.0,0.0,0.0,0.0,0.0
20,Observation 20,V9,2017-12-31,Observer 3,0,1,7.458333333333334,300.0,0.0,0.0,0.0,0.0,0.0
20,Observation 20,V9,2017-12-31,Observer 3,0,2,7.75,1800.0,0.0,0.0,0.0,0.0,0.0
20,Observation 20,V9,2017-12-31,Observer 3,0,3,8.25,1800.0,0.0,0.0,0.0,0.0,0.0
20,Observation 20,V9,2017-12-31,Observer 3,0,4,8.75,1800.0,0.0,33.12299999999959,0,33.12299999999959,0.0
20,Observation 20,V9,2017-12-31,Observer 3,0,5,9.25,1800.0,0.0,260.2890000000043,91.83300000000236,260.2890000000043,91.83300000000236
20,Observation 20,V9,2017-12-31,Observer 3,0,6,9.75,1800.0,0.0,394.5509999999922,149.52799999999843,394.5509999999922,149.52799999999843
20,Observation 20,V9,2017-12-31,Observer 3,0,7,10.25,1800.0,0.0,13.190999999998894,12.195999999996275,13.190999999998894,12.195999999996275
20,Observation 20,V9,2017-12-31,Observer 3,0,8,10.75,1800.0,0.0,331.0980000000054,8.936000000001513,331.0980000000054,8.936000000001513
20,Observation 20,V9,2017-12-31,Observer 3,0,9,11.25,1800.0,0.0,692.6959999999817,343.6290000000081,692.6959999999817,343.6290000000081
20,Observation 20,V9,2017-12-31,Observer 3,0,10,11.75,1800.0,0.0,0.0,0.0,0.0,0.0
20,Observation 20,V9,2017-12-31,Observer 3,0,11,12.25,1800.0,0.0,0.0,0.0,0.0,0.0
20,Observation 20,V9,2017-12-31,Observer 3,0,12,12.75,1800.0,0.0,0.0,0.0,0.0,0.0
20,Observation 20,V9,2017-12-31,Observer 3,0,13,13.25,1800.0,0.0,20.13300000000163,0,20.13300000000163,0.0
20,Observation 20,V9,2017-12-31,Observer 3,0,14,13.75,1800.0,0.0,0.0,0.0,0.0,0.0
20,Observation 20,V9,2017-12-31,Observer 3,0,15,14.25,1800.0,0.0,0.0,0.0,0.0,0.0
20,Observation 20,V9,2017-12-31,Observer 3,0,16,14.75,1800.0,0.0,213.6180000000022,58.23099999999977,213.6180000000022,58.23099999999977
20,Observation 20,V9,2017-12-31,Observer 3,0,17,15.25,1800.0,0.0,0.0,0.0,0.0,0.0
20,Observation 20,V9,2017-12-31,Observer 3,0,18,15.75,1800.0,0.0,0.0,0.0,0.0,0.0
20,Observation 20,V9,2017-12-31,Observer 3,0,19,16.25,1800.0,0.0,0.0,0.0,0.0,0.0
20,Observation 20,V9,2017-12-31,Observer 3,0,20,16.75,1800.0,0.0,0.0,0.0,0.0,0.0
20,Observation 20,V9,2017-12-31,Observer 3,0,21,17.163055555555555,1175.9700000000012,0.0,0.0,0.0,0.0,0.0
21,Observation 21,V1,2018-01-01,Observer 3,0,1,10.783333333333333,1560.0,0.0,206.1970000000074,185.57100000000355,206.1970000000074,185.57100000000355
21,Observation 21,V1,2018-01-01,Observer 3,0,2,11.25,1800.0,0.0,497.9080000000031,366.79000000000815,497.9080000000031,366.79000000000815
21,Observation 21,V1,2018-01-01,Observer 3,0,3,11.75,1800.0,0.0,760.112000000001,147.82899999999063,760.112000000001,147.82899999999063
21,Observation 21,V1,2018-01-01,Observer 3,0,4,12.25,1800.0,0.0,0.0,0.0,0.0,0.0
21,Observation 21,V1,2018-01-01,Observer 3,0,5,12.75,1800.0,0.0,0.0,0.0,0.0,0.0
21,Observation 21,V1,2018-01-01,Observer 3,0,6,13.25,1800.0,0.0,1087.9069999999992,383.679999999993,1087.9069999999992,383.679999999993
21,Observation 21,V1,2018-01-01,Observer 3,0,7,13.75,1800.0,0.0,953.2479999999996,40.10599999999977,953.2479999999996,40.10599999999977
21,Observation 21,V1,2018-01-01,Observer 3,0,8,14.25,1800.0,0.0,69.80699999999342,0,69.80699999999342,0.0
21,Observation 21,V1,2018-01-01,Observer 3,0,9,14.75,1800.0,0.0,266.3379999999961,73.02699999999459,266.3379999999961,73.02699999999459
21,Observation 21,V1,2018-01-01,Observer 3,0,10,15.25,1800.0,0.0,60.72400000000198,53.57600000000821,60.72400000000198,53.57600000000821
21,Observation 21,V1,2018-01-01,Observer 3,0,11,15.75,1800.0,0.0,379.93599999999424,196.85699999999633,379.93599999999424,196.85699999999633
21,Observation 21,V1,2018-01-01,Observer 3,0,12,16.25,1800.0,0.0,257.9669999999969,0,257.9669999999969,0.0
21,Observation 21,V1,2018-01-01,Observer 3,0,13,16.75,1800.0,0.0,179.0,0,179.0,0.0
21,Observation 21,V1,2018-01-01,Observer 3,0,14,17.25,1800.0,0.0,1087.4709999999977,270.58699999999953,1087.4709999999977,270.58699999999953
21,Observation 21,V1,2018-01-01,Observer 3,0,15,17.75,1800.0,0.0,0.0,0.0,0.0,0.0
21,Observation 21,V1,2018-01-01,Observer 3,0,16,18.25,1800.0,0.0,0.0,0.0,0.0,0.0
21,Observation 21,V1,2018-01-01,Observer 3,0,17,18.75,1800.0,0.0,0.0,0.0,0.0,0.0
21,Observation 21,V1,2018-01-01,Observer 3,0,18,19.13,937.1599999999999,0.0,0.0,0.0,0.0,0.0
22,Observation 22,M(1),2018-01-02,Observer 1,0,1,7.333333333333333,1200.0,0.0,0.0,0.0,0.0,0.0
22,Observation 22,M(1),2018-01-02,Observer 1,0,2,7.75,1800.0,0.0,0.0,0.0,0.0,0.0
22,Observation 22,M(1),2018-01-02,Observer 1,0,3,8.25,1800.0,0.0,78.73300000000017,62.40700000000015,78.73300000000017,62.40700000000015
22,Observation 22,M(1),2018-01-02,Observer 1,0,4,8.75,1800.0,0.0,0.0,0.0,0.0,0.0
22,Observation 22,M(1),2018-01-02,Observer 1,0,5,9.25,1800.0,0.0,24.557999999999083,13.08599999999933,24.557999999999083,13.08599999999933
22,Observation 22,M(1),2018-01-02,Observer 1,0,6,9.75,1800.0,0.0,721.4970000000012,536.6829999999973,721.4970000000012,536.6829999999973
22,Observation 22,M(1),2018-01-02,Observer 1,0,7,10.25,1800.0,0.0,532.1950000000015,361.1309999999994,535.6640000000025,364.60000000000036
22,Observation 22,M(1),2018-01-02,Observer 1,0,8,10.75,1800.0,0.0,1306.340999999995,867.8019999999997,1306.340999999995,867.8019999999997
22,Observation 22,M(1),2018-01-02,Observer 1,0,9,11.25,1800.0,0.0,693.0840000000007,244.8989999999958,693.0840000000007,244.8989999999958
22,Observation 22,M(1),2018-01-02,Observer 1,0,10,11.75,1800.0,0.0,642.3220000000019,238.24900000000162,1386.799000000001,982.7260000000006
22,Observation 22,M(1),2018-01-02,Observer 1,0,11,12.25,1800.0,0.0,486.4300000000003,106.83499999999913,486.4300000000003,106.83499999999913
22,Observation 22,M(1),2018-01-02,Observer 1,0,12,12.75,1800.0,0.0,295.8020000000033,75.44499999999971,295.8020000000033,75.44499999999971
22,Observation 22,M(1),2018-01-02,Observer 1,0,13,13.25,1800.0,0.0,798.6640000000007,425.1860000000015,798.6640000000007,425.1860000000015
22,Observation 22,M(1),2018-01-02,Observer 1,0,14,13.75,1800.0,0.0,635.0760000000009,133.50099999999657,635.0760000000009,133.50099999999657
22,Observation 22,M(1),2018-01-02,Observer 1,0,15,14.25,1800.0,0.0,64.65800000000309,62.25300000000061,64.65800000000309,62.25300000000061
22,Observation 22,M(1),2018-01-02,Observer 1,0,16,14.75,1800.0,0.0,0.0,0.0,0.0,0.0
