observation_id,observation_date,weekday,observer,collection_day,bin_number,clock_hour,camera_seconds,post_collection_camera_seconds,post_collection_fraction,hours_from_collection_midpoint,collection_phase,foraging_seconds,foraging_bouts,focal_visible_seconds,displacement_events,displacement_focal_to_others,displacement_others_to_focal,displacement_unspecified,any_foraging,full_bin,ar_start,exclude_n3
M(4),2017-12-02,Saturday,Observer 1,0,20,12.875,900.0,0.0,0.0,,No collection,584.0229999999992,10,624.1569999999938,1,1,0,0,1,1,0,1
M(4),2017-12-02,Saturday,Observer 1,0,21,13.125,900.0,0.0,0.0,,No collection,476.1209999999992,7,614.5040000000008,0,0,0,0,1,1,0,1
M(4),2017-12-02,Saturday,Observer 1,0,22,13.375,900.0,0.0,0.0,,No collection,339.7920000000013,10,661.7190000000046,0,0,0,0,1,1,0,1
M(4),2017-12-02,Saturday,Observer 1,0,23,13.625,900.0,0.0,0.0,,No collection,145.73500000000422,4,533.3510000000024,1,1,0,0,1,1,0,1
M(4),2017-12-02,Saturday,Observer 1,0,24,13.875,900.0,0.0,0.0,,No collection,0.0,0,89.71500000000015,0,0,0,0,0,1,0,1
M(4),2017-12-02,Saturday,Observer 1,0,25,14.125,900.0,0.0,0.0,,No collection,224.8289999999979,2,226.05599999999686,0,0,0,0,1,1,0,1
M(4),2017-12-02,Saturday,Observer 1,0,26,14.375,900.0,0.0,0.0,,No collection,97.62099999999919,4,207.02700000000186,1,0,1,0,1,1,0,1
M(4),2017-12-02,Saturday,Observer 1,0,27,14.625,900.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
M(4),2017-12-02,Saturday,Observer 1,0,28,14.875,900.0,0.0,0.0,,No collection,54.51600000000326,2,88.74200000000201,0,0,0,0,1,1,0,1
M(4),2017-12-02,Saturday,Observer 1,0,29,15.125,900.0,0.0,0.0,,No collection,394.58100000000195,8,710.3969999999972,2,1,1,0,1,1,0,1
M(4),2017-12-02,Saturday,Observer 1,0,30,15.375,900.0,0.0,0.0,,No collection,421.0919999999969,5,612.1789999999964,0,0,0,0,1,1,0,1
M(4),2017-12-02,Saturday,Observer 1,0,31,15.625,900.0,0.0,0.0,,No collection,334.3099999999977,5,489.39500000000044,1,1,0,0,1,1,0,1
M(4),2017-12-02,Saturday,Observer 1,0,32,15.875,900.0,0.0,0.0,,No collection,119.58199999999852,5,132.9700000000048,0,0,0,0,1,1,0,1
M(4),2017-12-02,Saturday,Observer 1,0,33,16.125,900.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
M(4),2017-12-02,Saturday,Observer 1,0,34,16.375,900.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
M(4),2017-12-02,Saturday,Observer 1,0,35,16.625,900.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
M(4),2017-12-02,Saturday,Observer 1,0,36,16.875,900.0,0.0,0.0,,No collection,122.90999999999622,5,337.46600000000035,1,0,1,0,1,1,0,1
M(4),2017-12-02,Saturday,Observer 1,0,37,17.125,900.0,0.0,0.0,,No collection,49.78299999999945,2,664.6159999999982,1,0,1,0,1,1,0,1
M(4),2017-12-02,Saturday,Observer 1,0,38,17.375,900.0,0.0,0.0,,No collection,286.6339999999982,2,848.9089999999924,1,0,1,0,1,1,0,1
M(4),2017-12-02,Saturday,Observer 1,0,39,17.625,900.0,0.0,0.0,,No collection,117.77399999999761,1,362.2979999999952,0,0,0,0,1,1,0,1
M(4),2017-12-02,Saturday,Observer 1,0,40,17.875,900.0,0.0,0.0,,No collection,156.9539999999979,1,177.3139999999985,0,0,0,0,1,1,0,1
M(4),2017-12-02,Saturday,Observer 1,0,41,18.125,900.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
M(4),2017-12-02,Saturday,Observer 1,0,42,18.375,900.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
M(4),2017-12-02,Saturday,Observer 1,0,43,18.625,900.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
M(4),2017-12-02,Saturday,Observer 1,0,44,18.875,900.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
M(4),2017-12-02,Saturday,Observer 1,0,45,19.125,900.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
M(4),2017-12-02,Saturday,Observer 1,0,46,19.375,900.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
M(4),2017-12-02,Saturday,Observer 1,0,47,19.57695,554.0400000000009,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,0,0,1
N5,2017-12-03,Sunday,Observer 2,0,1,9.716666666666667,240.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,0,1,1
N5,2017-12-03,Sunday,Observer 2,0,2,9.875,900.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
N5,2017-12-03,Sunday,Observer 2,0,3,10.125,900.0,0.0,0.0,,No collection,0.0,0,21.920000000000073,0,0,0,0,0,1,0,1
N5,2017-12-03,Sunday,Observer 2,0,4,10.375,900.0,0.0,0.0,,No collection,60.29699999999957,1,733.7740000000003,0,0,0,0,1,1,0,1
N5,2017-12-03,Sunday,Observer 2,0,5,10.625,900.0,0.0,0.0,,No collection,620.317,6,748.4789999999998,2,0,0,2,1,1,0,1
N5,2017-12-03,Sunday,Observer 2,0,6,10.875,900.0,0.0,0.0,,No collection,9.916000000000167,2,24.74899999999934,0,0,0,0,1,1,0,1
N5,2017-12-03,Sunday,Observer 2,0,7,11.125,900.0,0.0,0.0,,No collection,375.9989999999998,5,599.7969999999996,1,0,0,1,1,1,0,1
N5,2017-12-03,Sunday,Observer 2,0,8,11.375,900.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
N5,2017-12-03,Sunday,Observer 2,0,9,11.625,900.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
N5,2017-12-03,Sunday,Observer 2,0,10,11.875,900.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
N5,2017-12-03,Sunday,Observer 2,0,11,12.125,900.0,0.0,0.0,,No collection,460.2610000000004,3,468.02200000000084,0,0,0,0,1,1,0,1
N5,2017-12-03,Sunday,Observer 2,0,12,12.375,900.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
N5,2017-12-03,Sunday,Observer 2,0,13,12.625,900.0,0.0,0.0,,No collection,71.56000000000131,1,303.03499999999985,0,0,0,0,1,1,0,1
N5,2017-12-03,Sunday,Observer 2,0,14,12.875,900.0,0.0,0.0,,No collection,191.2360000000008,3,802.1730000000007,1,0,0,1,1,1,0,1
N5,2017-12-03,Sunday,Observer 2,0,15,13.125,900.0,0.0,0.0,,No collection,163.47899999999936,2,738.1699999999983,2,0,0,2,1,1,0,1
N5,2017-12-03,Sunday,Observer 2,0,16,13.375,900.0,0.0,0.0,,No collection,263.6349999999984,2,433.52800000000025,0,0,0,0,1,1,0,1
N5,2017-12-03,Sunday,Observer 2,0,17,13.625,900.0,0.0,0.0,,No collection,142.6760000000013,2,147.16100000000006,0,0,0,0,1,1,0,1
N5,2017-12-03,Sunday,Observer 2,0,18,13.875,900.0,0.0,0.0,,No collection,139.746000000001,6,188.59299999999894,2,0,0,2,1,1,0,1
N5,2017-12-03,Sunday,Observer 2,0,19,14.125,900.0,0.0,0.0,,No collection,98.4930000000004,1,100.4930000000004,0,0,0,0,1,1,0,1
N5,2017-12-03,Sunday,Observer 2,0,20,14.375,900.0,0.0,0.0,,No collection,145.66100000000006,3,402.5059999999976,0,0,0,0,1,1,0,1
N5,2017-12-03,Sunday,Observer 2,0,21,14.625,900.0,0.0,0.0,,No collection,87.08400000000256,2,229.72200000000157,1,0,0,1,1,1,0,1
N5,2017-12-03,Sunday,Observer 2,0,22,14.875,900.0,0.0,0.0,,No collection,222.22299999999814,7,638.3719999999994,1,0,0,1,1,1,0,1
N5,2017-12-03,Sunday,Observer 2,0,23,15.125,900.0,0.0,0.0,,No collection,0.0,0,333.78800000000047,0,0,0,0,0,1,0,1
N5,2017-12-03,Sunday,Observer 2,0,24,15.375,900.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
N5,2017-12-03,Sunday,Observer 2,0,25,15.625,900.0,0.0,0.0,,No collection,493.04299999999785,12,652.0210000000043,4,0,0,4,1,1,0,1
N5,2017-12-03,Sunday,Observer 2,0,26,15.875,900.0,0.0,0.0,,No collection,300.05300000000716,6,570.2199999999975,2,0,0,2,1,1,0,1
N5,2017-12-03,Sunday,Observer 2,0,27,16.125,900.0,0.0,0.0,,No collection,98.20200000000114,4,791.3219999999965,0,0,0,0,1,1,0,1
N5,2017-12-03,Sunday,Observer 2,0,28,16.375,900.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
N5,2017-12-03,Sunday,Observer 2,0,29,16.625,900.0,0.0,0.0,,No collection,129.48699999999735,2,285.5109999999986,0,0,0,0,1,1,0,1
N5,2017-12-03,Sunday,Observer 2,0,30,16.875,900.0,0.0,0.0,,No collection,297.0400000000045,6,318.9340000000011,0,0,0,0,1,1,0,1
N5,2017-12-03,Sunday,Observer 2,0,31,17.125,900.0,0.0,0.0,,No collection,88.81499999999869,3,293.0819999999985,0,0,0,0,1,1,0,1
N5,2017-12-03,Sunday,Observer 2,0,32,17.375,900.0,0.0,0.0,,No collection,3.574000000000524,0,3.5750000000007276,0,0,0,0,1,1,0,1
N5,2017-12-03,Sunday,Observer 2,0,33,17.625,900.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
N5,2017-12-03,Sunday,Observer 2,0,34,17.875,900.0,0.0,0.0,,No collection,214.5550000000003,8,281.762999999999,0,0,0,0,1,1,0,1
N5,2017-12-03,Sunday,Observer 2,0,35,18.125,900.0,0.0,0.0,,No collection,193.03899999999703,7,655.6839999999975,2,0,0,2,1,1,0,1
N5,2017-12-03,Sunday,Observer 2,0,36,18.375,900.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
N5,2017-12-03,Sunday,Observer 2,0,37,18.625,900.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
N5,2017-12-03,Sunday,Observer 2,0,38,18.875,900.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
N5,2017-12-03,Sunday,Observer 2,0,39,19.125,900.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
N5,2017-12-03,Sunday,Observer 2,0,40,19.375,900.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
N5,2017-12-03,Sunday,Observer 2,0,41,19.625,900.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
N5,2017-12-03,Sunday,Observer 2,0,42,19.875,900.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
N5,2017-12-03,Sunday,Observer 2,0,43,20.125,900.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
N5,2017-12-03,Sunday,Observer 2,0,44,20.285394444444446,254.8399999999965,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,0,0,1
N6,2017-12-05,Tuesday,Observer 2,0,1,8.183333333333334,480.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,0,1,1
N6,2017-12-05,Tuesday,Observer 2,0,2,8.375,900.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
N6,2017-12-05,Tuesday,Observer 2,0,3,8.625,900.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
N6,2017-12-05,Tuesday,Observer 2,0,4,8.875,900.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
N6,2017-12-05,Tuesday,Observer 2,0,5,9.125,900.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
N6,2017-12-05,Tuesday,Observer 2,0,6,9.375,900.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
N6,2017-12-05,Tuesday,Observer 2,0,7,9.625,900.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
N6,2017-12-05,Tuesday,Observer 2,0,8,9.875,900.0,0.0,0.0,,No collection,21.787000000000262,1,32.034999999999854,0,0,0,0,1,1,0,1
N6,2017-12-05,Tuesday,Observer 2,0,9,10.125,900.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
N6,2017-12-05,Tuesday,Observer 2,0,10,10.375,900.0,0.0,0.0,,No collection,142.40399999999954,4,161.98899999999958,0,0,0,0,1,1,0,1
N6,2017-12-05,Tuesday,Observer 2,0,11,10.625,900.0,0.0,0.0,,No collection,31.191999999999098,1,375.6180000000004,0,0,0,0,1,1,0,1
N6,2017-12-05,Tuesday,Observer 2,0,12,10.875,900.0,0.0,0.0,,No collection,330.91799999999967,4,715.2370000000028,0,0,0,0,1,1,0,1
N6,2017-12-05,Tuesday,Observer 2,0,13,11.125,900.0,0.0,0.0,,No collection,177.5490000000009,5,215.871000000001,0,0,0,0,1,1,0,1
N6,2017-12-05,Tuesday,Observer 2,0,14,11.375,900.0,0.0,0.0,,No collection,38.758999999998196,1,81.09900000000016,0,0,0,0,1,1,0,1
N6,2017-12-05,Tuesday,Observer 2,0,15,11.625,900.0,0.0,0.0,,No collection,19.013999999999214,1,21.248999999999796,0,0,0,0,1,1,0,1
N6,2017-12-05,Tuesday,Observer 2,0,16,11.875,900.0,0.0,0.0,,No collection,106.14699999999903,5,154.23300000000017,0,0,0,0,1,1,0,1
N6,2017-12-05,Tuesday,Observer 2,0,17,12.125,900.0,0.0,0.0,,No collection,23.639999999999418,1,208.1859999999997,0,0,0,0,1,1,0,1
N6,2017-12-05,Tuesday,Observer 2,0,18,12.375,900.0,0.0,0.0,,No collection,270.55199999999786,5,529.009,0,0,0,0,1,1,0,1
N6,2017-12-05,Tuesday,Observer 2,0,19,12.625,900.0,0.0,0.0,,No collection,202.875,3,241.36000000000058,0,0,0,0,1,1,0,1
N6,2017-12-05,Tuesday,Observer 2,0,20,12.875,900.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
N6,2017-12-05,Tuesday,Observer 2,0,21,13.125,900.0,0.0,0.0,,No collection,109.43599999999788,2,286.78800000000774,0,0,0,0,1,1,0,1
N6,2017-12-05,Tuesday,Observer 2,0,22,13.375,900.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
N6,2017-12-05,Tuesday,Observer 2,0,23,13.625,900.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
N6,2017-12-05,Tuesday,Observer 2,0,24,13.875,900.0,0.0,0.0,,No collection,23.942000000002736,1,27.552999999999884,0,0,0,0,1,1,0,1
N6,2017-12-05,Tuesday,Observer 2,0,25,14.125,900.0,0.0,0.0,,No collection,54.36700000000201,2,145.78499999999985,0,0,0,0,1,1,0,1
N6,2017-12-05,Tuesday,Observer 2,0,26,14.375,900.0,0.0,0.0,,No collection,0.0,0,380.9900000000016,1,0,0,1,0,1,0,1
N6,2017-12-05,Tuesday,Observer 2,0,27,14.625,900.0,0.0,0.0,,No collection,257.0370000000039,3,378.62599999999657,0,0,0,0,1,1,0,1
N6,2017-12-05,Tuesday,Observer 2,0,28,14.875,900.0,0.0,0.0,,No collection,724.5089999999982,5,734.8179999999993,0,0,0,0,1,1,0,1
N6,2017-12-05,Tuesday,Observer 2,0,29,15.125,900.0,0.0,0.0,,No collection,201.1790000000001,2,204.34200000000055,0,0,0,0,1,1,0,1
N6,2017-12-05,Tuesday,Observer 2,0,30,15.375,900.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
N6,2017-12-05,Tuesday,Observer 2,0,31,15.625,900.0,0.0,0.0,,No collection,126.43500000000131,1,217.8819999999978,0,0,0,0,1,1,0,1
N6,2017-12-05,Tuesday,Observer 2,0,32,15.875,900.0,0.0,0.0,,No collection,327.4190000000053,9,668.280999999999,2,0,0,2,1,1,0,1
N6,2017-12-05,Tuesday,Observer 2,0,33,16.125,900.0,0.0,0.0,,No collection,140.69599999999627,3,146.34999999999854,1,0,0,1,1,1,0,1
N6,2017-12-05,Tuesday,Observer 2,0,34,16.375,900.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
N6,2017-12-05,Tuesday,Observer 2,0,35,16.625,900.0,0.0,0.0,,No collection,151.5739999999969,3,317.3189999999995,0,0,0,0,1,1,0,1
N6,2017-12-05,Tuesday,Observer 2,0,36,16.875,900.0,0.0,0.0,,No collection,170.21900000000096,0,248.30099999999948,0,0,0,0,1,1,0,1
N6,2017-12-05,Tuesday,Observer 2,0,37,17.125,900.0,0.0,0.0,,No collection,26.79699999999866,1,30.27600000000166,0,0,0,0,1,1,0,1
N6,2017-12-05,Tuesday,Observer 2,0,38,17.375,900.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
N6,2017-12-05,Tuesday,Observer 2,0,39,17.625,900.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
N6,2017-12-05,Tuesday,Observer 2,0,40,17.875,900.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
N6,2017-12-05,Tuesday,Observer 2,0,41,18.125,900.0,0.0,0.0,,No collection,11.543999999994412,1,15.188999999998487,0,0,0,0,1,1,0,1
N6,2017-12-05,Tuesday,Observer 2,0,42,18.375,900.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
N6,2017-12-05,Tuesday,Observer 2,0,43,18.625,900.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
N6,2017-12-05,Tuesday,Observer 2,0,44,18.875,900.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
N6,2017-12-05,Tuesday,Observer 2,0,45,19.125,900.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
N6,2017-12-05,Tuesday,Observer 2,0,46,19.375,900.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
N6,2017-12-05,Tuesday,Observer 2,0,47,19.625,900.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
N6,2017-12-05,Tuesday,Observer 2,0,48,19.783594444444446,241.87999999999738,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,0,0,1
M(5),2017-12-06,Wednesday,Observer 1,1,1,8.219027777777779,223.0,0.0,0.0,-3.2074475,Pre-collection,0.0,0,0.0,0,0,0,0,0,0,1,1
M(5),2017-12-06,Wednesday,Observer 1,1,2,8.375,900.0,0.0,0.0,-3.0514752777777776,Pre-collection,0.0,0,0.0,0,0,0,0,0,1,0,1
M(5),2017-12-06,Wednesday,Observer 1,1,3,8.625,900.0,0.0,0.0,-2.8014752777777776,Pre-collection,0.0,0,0.0,0,0,0,0,0,1,0,1
M(5),2017-12-06,Wednesday,Observer 1,1,4,8.875,900.0,0.0,0.0,-2.5514752777777776,Pre-collection,0.0,0,0.0,0,0,0,0,0,1,0,1
M(5),2017-12-06,Wednesday,Observer 1,1,5,9.125,900.0,0.0,0.0,-2.3014752777777776,Pre-collection,0.0,0,0.0,0,0,0,0,0,1,0,1
M(5),2017-12-06,Wednesday,Observer 1,1,6,9.375,900.0,0.0,0.0,-2.0514752777777776,Pre-collection,0.0,0,0.0,0,0,0,0,0,1,0,1
M(5),2017-12-06,Wednesday,Observer 1,1,7,9.625,900.0,0.0,0.0,-1.8014752777777776,Pre-collection,200.59599999999955,4,387.0709999999999,0,0,0,0,1,1,0,1
M(5),2017-12-06,Wednesday,Observer 1,1,8,9.875,900.0,0.0,0.0,-1.5514752777777776,Pre-collection,0.0,0,0.0,0,0,0,0,0,1,0,1
M(5),2017-12-06,Wednesday,Observer 1,1,9,10.125,900.0,0.0,0.0,-1.3014752777777776,Pre-collection,0.0,0,0.0,0,0,0,0,0,1,0,1
M(5),2017-12-06,Wednesday,Observer 1,1,10,10.375,900.0,0.0,0.0,-1.0514752777777776,Pre-collection,0.0,0,0.0,0,0,0,0,0,1,0,1
M(5),2017-12-06,Wednesday,Observer 1,1,11,10.625,900.0,0.0,0.0,-0.8014752777777777,Pre-collection,0.0,0,0.0,0,0,0,0,0,1,0,1
M(5),2017-12-06,Wednesday,Observer 1,1,12,10.875,900.0,0.0,0.0,-0.5514752777777777,Pre-collection,0.0,0,0.0,0,0,0,0,0,1,0,1
M(5),2017-12-06,Wednesday,Observer 1,1,13,11.125,900.0,0.0,0.0,-0.3014752777777777,Pre-collection,0.0,0,0.0,0,0,0,0,0,1,0,1
M(5),2017-12-06,Wednesday,Observer 1,1,14,11.375,900.0,264.6890000000003,0.29409888888888924,-0.051475277777777696,Straddles collection end,0.0,0,62.67000000000007,0,0,0,0,0,1,0,1
M(5),2017-12-06,Wednesday,Observer 1,1,15,11.625,900.0,900.0,1.0,0.1985247222222223,Post-collection,31.35699999999997,1,119.77499999999964,1,0,1,0,1,1,0,1
M(5),2017-12-06,Wednesday,Observer 1,1,16,11.875,900.0,900.0,1.0,0.4485247222222223,Post-collection,165.71399999999994,8,490.5199999999986,1,1,0,0,1,1,0,1
M(5),2017-12-06,Wednesday,Observer 1,1,17,12.125,900.0,900.0,1.0,0.6985247222222223,Post-collection,287.6129999999994,2,369.83200000000033,0,0,0,0,1,1,0,1
M(5),2017-12-06,Wednesday,Observer 1,1,18,12.375,900.0,900.0,1.0,0.9485247222222223,Post-collection,317.7069999999967,12,465.35699999999815,0,0,0,0,1,1,0,1
M(5),2017-12-06,Wednesday,Observer 1,1,19,12.625,900.0,900.0,1.0,1.1985247222222224,Post-collection,118.57400000000052,3,232.97499999999854,0,0,0,0,1,1,0,1
M(5),2017-12-06,Wednesday,Observer 1,1,20,12.875,900.0,900.0,1.0,1.4485247222222224,Post-collection,199.375,2,247.2689999999966,0,0,0,0,1,1,0,1
M(5),2017-12-06,Wednesday,Observer 1,1,21,13.125,900.0,900.0,1.0,1.6985247222222224,Post-collection,0.0,0,0.0,0,0,0,0,0,1,0,1
M(5),2017-12-06,Wednesday,Observer 1,1,22,13.375,900.0,900.0,1.0,1.9485247222222224,Post-collection,141.45899999999529,3,627.1270000000004,1,0,1,0,1,1,0,1
M(5),2017-12-06,Wednesday,Observer 1,1,23,13.625,900.0,900.0,1.0,2.1985247222222224,Post-collection,0.0,0,0.0,0,0,0,0,0,1,0,1
M(5),2017-12-06,Wednesday,Observer 1,1,24,13.875,900.0,900.0,1.0,2.4485247222222224,Post-collection,325.0040000000008,5,614.9570000000022,0,0,0,0,1,1,0,1
M(5),2017-12-06,Wednesday,Observer 1,1,25,14.125,900.0,900.0,1.0,2.6985247222222224,Post-collection,65.07400000000052,3,531.0720000000001,0,0,0,0,1,1,0,1
M(5),2017-12-06,Wednesday,Observer 1,1,26,14.375,900.0,900.0,1.0,2.9485247222222224,Post-collection,64.06199999999808,4,238.23599999999715,0,0,0,0,1,1,0,1
M(5),2017-12-06,Wednesday,Observer 1,1,27,14.625,900.0,900.0,1.0,3.1985247222222224,Post-collection,368.9290000000001,2,777.8369999999995,0,0,0,0,1,1,0,1
M(5),2017-12-06,Wednesday,Observer 1,1,28,14.875,900.0,900.0,1.0,3.4485247222222224,Post-collection,0.0,0,540.3189999999995,0,0,0,0,0,1,0,1
M(5),2017-12-06,Wednesday,Observer 1,1,29,15.125,900.0,900.0,1.0,3.6985247222222224,Post-collection,0.0,0,0.0,0,0,0,0,0,1,0,1
M(5),2017-12-06,Wednesday,Observer 1,1,30,15.375,900.0,900.0,1.0,3.9485247222222224,Post-collection,0.0,0,0.0,0,0,0,0,0,1,0,1
M(5),2017-12-06,Wednesday,Observer 1,1,31,15.625,900.0,900.0,1.0,4.198524722222222,Post-collection,266.2649999999994,8,371.9379999999983,0,0,0,0,1,1,0,1
M(5),2017-12-06,Wednesday,Observer 1,1,32,15.875,900.0,900.0,1.0,4.448524722222222,Post-collection,156.75500000000102,4,318.40999999999985,0,0,0,0,1,1,0,1
M(5),2017-12-06,Wednesday,Observer 1,1,33,16.125,900.0,900.0,1.0,4.6985247222222215,Post-collection,0.0,0,0.0,0,0,0,0,0,1,0,1
M(5),2017-12-06,Wednesday,Observer 1,1,34,16.375,900.0,900.0,1.0,4.9485247222222215,Post-collection,33.108000000000175,1,256.6590000000033,1,0,1,0,1,1,0,1
M(5),2017-12-06,Wednesday,Observer 1,1,35,16.625,900.0,900.0,1.0,5.1985247222222215,Post-collection,69.66400000000067,4,403.3019999999997,0,0,0,0,1,1,0,1
M(5),2017-12-06,Wednesday,Observer 1,1,36,16.875,900.0,900.0,1.0,5.4485247222222215,Post-collection,0.0,0,0.0,0,0,0,0,0,1,0,1
M(5),2017-12-06,Wednesday,Observer 1,1,37,17.125,900.0,900.0,1.0,5.6985247222222215,Post-collection,71.62800000000425,2,73.94600000000355,0,0,0,0,1,1,0,1
M(5),2017-12-06,Wednesday,Observer 1,1,38,17.261161111111115,80.36000000000058,80.36000000000058,1.0,5.834685833333333,Post-collection,0.0,0,0.0,0,0,0,0,0,0,0,1
V4,2017-12-12,Tuesday,Observer 3,0,1,8.475,180.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,0,1,1
V4,2017-12-12,Tuesday,Observer 3,0,2,8.625,900.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
V4,2017-12-12,Tuesday,Observer 3,0,3,8.875,900.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
V4,2017-12-12,Tuesday,Observer 3,0,4,9.125,900.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
V4,2017-12-12,Tuesday,Observer 3,0,5,9.375,900.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
V4,2017-12-12,Tuesday,Observer 3,0,6,9.625,900.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
V4,2017-12-12,Tuesday,Observer 3,0,7,9.875,900.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
V4,2017-12-12,Tuesday,Observer 3,0,8,10.125,900.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
V4,2017-12-12,Tuesday,Observer 3,0,9,10.375,900.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
V4,2017-12-12,Tuesday,Observer 3,0,10,10.625,900.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
V4,2017-12-12,Tuesday,Observer 3,0,11,10.875,900.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
V4,2017-12-12,Tuesday,Observer 3,0,12,11.125,900.0,0.0,0.0,,No collection,91.61699999999837,3,128.15400000000227,0,0,0,0,1,1,0,1
V4,2017-12-12,Tuesday,Observer 3,0,13,11.375,900.0,0.0,0.0,,No collection,86.33000000000175,2,87.9210000000021,0,0,0,0,1,1,0,1
V4,2017-12-12,Tuesday,Observer 3,0,14,11.625,900.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
V4,2017-12-12,Tuesday,Observer 3,0,15,11.875,900.0,0.0,0.0,,No collection,54.63000000000466,3,58.6510000000053,0,0,0,0,1,1,0,1
V4,2017-12-12,Tuesday,Observer 3,0,16,12.125,900.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
