observation_number,observation_label,original_recording_id,observation_date,observer,collection_day,bin_number,bin_start_local,bin_stop_local,clock_hour,camera_seconds,post_collection_fraction,hours_from_collection_midpoint,collection_phase,focal_visible_seconds,group_size_known_seconds,group_size_person_seconds,time_weighted_mean_group_size,multiple_grackle_seconds,multiple_grackle_fraction,focal_competitor_seconds_lower_bound,group_size_9plus_seconds,displacement_events_all,displacement_events_with_known_group,displacement_events_with_recorded_competitor,maximum_group_size_lower_bound
11,Observation 11,N8,2017-12-13,Observer 2,1,7,2017-12-13T11:00:00.000,2017-12-13T11:30:00.000,11.25,1800.0,0.0,-1.037092222222222,Pre-collection,41.66699999999946,41.149999999999636,41.149999999999636,1.0,0.0,0.0,0.0,0.0,0,0,0,1
11,Observation 11,N8,2017-12-13,Observer 2,1,8,2017-12-13T11:30:00.000,2017-12-13T12:00:00.000,11.75,1800.0,0.0,-0.537092222222222,Pre-collection,663.6179999999949,660.5989999999947,1380.1289999999917,2.0892084305304772,409.78900000000067,0.620329428291602,719.529999999997,0.0,0,0,0,5
11,Observation 11,N8,2017-12-13,Observer 2,1,9,2017-12-13T12:00:00.000,2017-12-13T12:30:00.000,12.25,1800.0,0.425815555555556,-0.03709222222222201,Straddles collection end,302.3089999999993,298.7439999999988,453.11099999999897,1.516720001071154,154.3670000000002,0.516720001071154,154.3670000000002,0.0,1,1,1,2
11,Observation 11,N8,2017-12-13,Observer 2,1,10,2017-12-13T12:30:00.000,2017-12-13T13:00:00.000,12.75,1800.0,1.0,0.462907777777778,Post-collection,843.983000000002,840.8420000000024,2320.275000000005,2.7594661065931514,632.4950000000008,0.7522162308733377,1479.4330000000027,0.0,0,0,0,7
11,Observation 11,N8,2017-12-13,Observer 2,1,11,2017-12-13T13:00:00.000,2017-12-13T13:30:00.000,13.25,1800.0,1.0,0.962907777777778,Post-collection,335.78200000001016,333.11000000000786,456.9710000000159,1.3718321275254575,109.75400000000445,0.3294827534448136,123.86100000000806,0.0,0,0,0,3
11,Observation 11,N8,2017-12-13,Observer 2,1,12,2017-12-13T13:30:00.000,2017-12-13T14:00:00.000,13.75,1800.0,1.0,1.462907777777778,Post-collection,503.5939999999973,497.01800000000367,1939.7679999999818,3.902812372992462,339.8799999999974,0.6838384122908926,1442.7499999999782,0.0,0,0,0,8
11,Observation 11,N8,2017-12-13,Observer 2,1,13,2017-12-13T14:00:00.000,2017-12-13T14:30:00.000,14.25,1800.0,1.0,1.962907777777778,Post-collection,143.48300000000017,143.48300000000017,496.15699999999924,3.45794972226674,141.90100000000166,0.9889743035760438,352.67399999999907,0.0,0,0,0,5
11,Observation 11,N8,2017-12-13,Observer 2,1,14,2017-12-13T14:30:00.000,2017-12-13T15:00:00.000,14.75,1800.0,1.0,2.462907777777778,Post-collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
11,Observation 11,N8,2017-12-13,Observer 2,1,15,2017-12-13T15:00:00.000,2017-12-13T15:30:00.000,15.25,1800.0,1.0,2.962907777777778,Post-collection,7.717000000000553,7.186000000001513,8.49500000000262,1.1821597550794365,1.309000000001106,0.18215975507943644,1.309000000001106,0.0,0,0,0,2
11,Observation 11,N8,2017-12-13,Observer 2,1,16,2017-12-13T15:30:00.000,2017-12-13T16:00:00.000,15.75,1800.0,1.0,3.462907777777778,Post-collection,1186.0419999999976,1184.976999999999,3264.612000000001,2.7550003080228596,963.7700000000041,0.813323802909259,2079.635000000002,0.0,0,0,0,5
11,Observation 11,N8,2017-12-13,Observer 2,1,17,2017-12-13T16:00:00.000,2017-12-13T16:30:00.000,16.25,1800.0,1.0,3.962907777777778,Post-collection,780.831000000002,779.1680000000015,2679.2180000000044,3.4385626719783144,646.0779999999977,0.8291895971087063,1900.050000000003,0.0,0,0,0,6
11,Observation 11,N8,2017-12-13,Observer 2,1,18,2017-12-13T16:30:00.000,2017-12-13T17:00:00.000,16.75,1800.0,1.0,4.462907777777778,Post-collection,31.429000000000087,30.29500000000189,30.29500000000189,1.0,0.0,0.0,0.0,0.0,0,0,0,1
11,Observation 11,N8,2017-12-13,Observer 2,1,19,2017-12-13T17:00:00.000,2017-12-13T17:30:00.000,17.25,1800.0,1.0,4.962907777777778,Post-collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
11,Observation 11,N8,2017-12-13,Observer 2,1,20,2017-12-13T17:30:00.000,2017-12-13T18:00:00.000,17.75,1800.0,1.0,5.462907777777778,Post-collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
11,Observation 11,N8,2017-12-13,Observer 2,1,21,2017-12-13T18:00:00.000,2017-12-13T18:30:00.000,18.25,1800.0,1.0,5.962907777777778,Post-collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
11,Observation 11,N8,2017-12-13,Observer 2,1,22,2017-12-13T18:30:00.000,2017-12-13T19:00:00.000,18.75,1800.0,1.0,6.462907777777778,Post-collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
11,Observation 11,N8,2017-12-13,Observer 2,1,23,2017-12-13T19:00:00.000,2017-12-13T19:30:00.000,19.25,1800.0,1.0,6.962907777777778,Post-collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
11,Observation 11,N8,2017-12-13,Observer 2,1,24,2017-12-13T19:30:00.000,2017-12-13T20:00:00.000,19.66222222222222,1168.4700000000012,1.0,7.375195277777778,Post-collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
12,Observation 12,M(7),2017-12-14,Observer 1,0,1,2017-12-14T10:30:00.000,2017-12-14T11:00:00.000,10.908333333333333,660.0,0.0,,No collection,38.24400000000003,37.97900000000004,155.44500000000005,4.0929197714526415,35.48000000000002,0.9342004792121956,117.46600000000001,0.0,1,1,1,6
12,Observation 12,M(7),2017-12-14,Observer 1,0,2,2017-12-14T11:00:00.000,2017-12-14T11:30:00.000,11.25,1800.0,0.0,,No collection,1213.9850000000004,1209.0710000000004,2786.0790000000006,2.304313807873979,855.9480000000004,0.7079385743269007,1577.0080000000007,0.0,4,4,4,7
12,Observation 12,M(7),2017-12-14,Observer 1,0,3,2017-12-14T11:30:00.000,2017-12-14T12:00:00.000,11.75,1800.0,0.0,,No collection,1111.1359999999995,1109.9310000000005,2200.167000000001,1.9822556537298264,736.8139999999999,0.6638376619807894,1090.2360000000003,0.0,5,5,5,6
12,Observation 12,M(7),2017-12-14,Observer 1,0,4,2017-12-14T12:00:00.000,2017-12-14T12:30:00.000,12.25,1800.0,0.0,,No collection,545.1860000000006,545.1860000000006,1554.383999999999,2.851107695355342,481.2609999999986,0.8827464388300471,1009.1979999999985,0.0,0,0,0,6
12,Observation 12,M(7),2017-12-14,Observer 1,0,5,2017-12-14T12:30:00.000,2017-12-14T13:00:00.000,12.75,1800.0,0.0,,No collection,838.9589999999998,838.1949999999997,1533.994999999998,1.830117096856935,339.6919999999991,0.40526607770268164,695.7999999999984,0.0,0,0,0,5
12,Observation 12,M(7),2017-12-14,Observer 1,0,6,2017-12-14T13:00:00.000,2017-12-14T13:30:00.000,13.25,1800.0,0.0,,No collection,692.8839999999973,691.8219999999974,865.0649999999969,1.250415569322745,118.07099999999991,0.17066673219411982,173.24299999999948,0.0,2,2,2,4
12,Observation 12,M(7),2017-12-14,Observer 1,0,7,2017-12-14T13:30:00.000,2017-12-14T14:00:00.000,13.75,1800.0,0.0,,No collection,1490.836999999996,1490.836999999996,3257.296999999995,2.184878024894743,994.4749999999985,0.6670581693370914,1766.4599999999991,0.0,1,1,1,6
12,Observation 12,M(7),2017-12-14,Observer 1,0,8,2017-12-14T14:00:00.000,2017-12-14T14:30:00.000,14.25,1800.0,0.0,,No collection,1389.7249999999985,1389.7249999999985,2672.777,1.9232416485275885,902.7250000000022,0.6495709582831158,1283.0520000000015,0.0,2,2,0,4
12,Observation 12,M(7),2017-12-14,Observer 1,0,9,2017-12-14T14:30:00.000,2017-12-14T15:00:00.000,14.75,1800.0,0.0,,No collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
12,Observation 12,M(7),2017-12-14,Observer 1,0,10,2017-12-14T15:00:00.000,2017-12-14T15:30:00.000,15.25,1800.0,0.0,,No collection,523.7029999999995,523.7029999999995,776.6840000000066,1.483061964510433,175.32200000000375,0.3347737171641253,252.98100000000704,0.0,3,3,3,4
12,Observation 12,M(7),2017-12-14,Observer 1,0,11,2017-12-14T15:30:00.000,2017-12-14T16:00:00.000,15.75,1800.0,0.0,,No collection,209.6840000000011,209.6840000000011,214.02500000000146,1.0207025810266894,4.341000000000349,0.020702581026689336,4.341000000000349,0.0,0,0,0,2
12,Observation 12,M(7),2017-12-14,Observer 1,0,12,2017-12-14T16:00:00.000,2017-12-14T16:30:00.000,16.25,1800.0,0.0,,No collection,307.86499999999796,307.36399999999776,307.36399999999776,1.0,0.0,0.0,0.0,0.0,0,0,0,1
12,Observation 12,M(7),2017-12-14,Observer 1,0,13,2017-12-14T16:30:00.000,2017-12-14T17:00:00.000,16.75,1800.0,0.0,,No collection,98.91100000000006,98.91100000000006,98.91100000000006,1.0,0.0,0.0,0.0,0.0,0,0,0,1
12,Observation 12,M(7),2017-12-14,Observer 1,0,14,2017-12-14T17:00:00.000,2017-12-14T17:30:00.000,17.25,1800.0,0.0,,No collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
12,Observation 12,M(7),2017-12-14,Observer 1,0,15,2017-12-14T17:30:00.000,2017-12-14T18:00:00.000,17.75,1800.0,0.0,,No collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
12,Observation 12,M(7),2017-12-14,Observer 1,0,16,2017-12-14T18:00:00.000,2017-12-14T18:30:00.000,18.25,1800.0,0.0,,No collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
12,Observation 12,M(7),2017-12-14,Observer 1,0,17,2017-12-14T18:30:00.000,2017-12-14T19:00:00.000,18.71944444444444,1581.0299999999988,0.0,,No collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
13,Observation 13,V5,2017-12-15,Observer 3,1,1,2017-12-15T06:30:00.000,2017-12-15T07:00:00.000,6.991666666666667,60.0,0.0,-3.2853833333333324,Pre-collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
13,Observation 13,V5,2017-12-15,Observer 3,1,2,2017-12-15T07:00:00.000,2017-12-15T07:30:00.000,7.25,1800.0,0.0,-3.027049999999999,Pre-collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
13,Observation 13,V5,2017-12-15,Observer 3,1,3,2017-12-15T07:30:00.000,2017-12-15T08:00:00.000,7.75,1800.0,0.0,-2.527049999999999,Pre-collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
13,Observation 13,V5,2017-12-15,Observer 3,1,4,2017-12-15T08:00:00.000,2017-12-15T08:30:00.000,8.25,1800.0,0.0,-2.027049999999999,Pre-collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
13,Observation 13,V5,2017-12-15,Observer 3,1,5,2017-12-15T08:30:00.000,2017-12-15T09:00:00.000,8.75,1800.0,0.0,-1.5270499999999994,Pre-collection,245.6010000000024,245.6010000000024,307.6660000000047,1.2527066257873614,56.39800000000105,0.2296326155023819,62.06500000000233,0.0,0,0,0,3
13,Observation 13,V5,2017-12-15,Observer 3,1,6,2017-12-15T09:00:00.000,2017-12-15T09:30:00.000,9.25,1800.0,0.0,-1.0270499999999994,Pre-collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
13,Observation 13,V5,2017-12-15,Observer 3,1,7,2017-12-15T09:30:00.000,2017-12-15T10:00:00.000,9.75,1800.0,0.0,-0.5270499999999992,Pre-collection,510.98100000000704,510.4490000000078,980.9239999999918,1.9216885526271514,243.57600000000093,0.4771798945634083,470.474999999984,0.0,0,0,0,4
13,Observation 13,V5,2017-12-15,Observer 3,1,8,2017-12-15T10:00:00.000,2017-12-15T10:30:00.000,10.25,1800.0,0.44590000000000146,-0.027049999999999273,Straddles collection end,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
13,Observation 13,V5,2017-12-15,Observer 3,1,9,2017-12-15T10:30:00.000,2017-12-15T11:00:00.000,10.75,1800.0,1.0,0.4729500000000007,Post-collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
13,Observation 13,V5,2017-12-15,Observer 3,1,10,2017-12-15T11:00:00.000,2017-12-15T11:30:00.000,11.25,1800.0,1.0,0.9729500000000008,Post-collection,344.4029999999984,344.4029999999984,584.5829999999769,1.6973806848371809,146.15699999999197,0.42437783642997484,240.17999999997846,0.0,0,0,0,5
13,Observation 13,V5,2017-12-15,Observer 3,1,11,2017-12-15T11:30:00.000,2017-12-15T12:00:00.000,11.75,1800.0,1.0,1.4729500000000006,Post-collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
13,Observation 13,V5,2017-12-15,Observer 3,1,12,2017-12-15T12:00:00.000,2017-12-15T12:30:00.000,12.25,1800.0,1.0,1.9729500000000006,Post-collection,109.12099999999919,109.12099999999919,109.12099999999919,1.0,0.0,0.0,0.0,0.0,0,0,0,1
13,Observation 13,V5,2017-12-15,Observer 3,1,13,2017-12-15T12:30:00.000,2017-12-15T13:00:00.000,12.75,1800.0,1.0,2.472950000000001,Post-collection,939.4730000000054,939.4730000000054,1165.563000000002,1.2406561976767776,224.41199999999662,0.23887008993339387,226.0899999999965,0.0,0,0,0,3
13,Observation 13,V5,2017-12-15,Observer 3,1,14,2017-12-15T13:00:00.000,2017-12-15T13:30:00.000,13.25,1800.0,1.0,2.972950000000001,Post-collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
13,Observation 13,V5,2017-12-15,Observer 3,1,15,2017-12-15T13:30:00.000,2017-12-15T14:00:00.000,13.75,1800.0,1.0,3.472950000000001,Post-collection,895.7059999999983,894.4639999999999,1017.1980000000112,1.1372151366628633,121.09700000000885,0.13538499034059376,122.73400000001129,0.0,1,1,1,3
13,Observation 13,V5,2017-12-15,Observer 3,1,16,2017-12-15T14:00:00.000,2017-12-15T14:30:00.000,14.25,1800.0,1.0,3.972950000000001,Post-collection,236.59999999999854,236.59999999999854,236.59999999999854,1.0,0.0,0.0,0.0,0.0,0,0,0,1
13,Observation 13,V5,2017-12-15,Observer 3,1,17,2017-12-15T14:30:00.000,2017-12-15T15:00:00.000,14.75,1800.0,1.0,4.472950000000001,Post-collection,12.126000000003842,12.126000000003842,12.126000000003842,1.0,0.0,0.0,0.0,0.0,0,0,0,1
13,Observation 13,V5,2017-12-15,Observer 3,1,18,2017-12-15T15:00:00.000,2017-12-15T15:30:00.000,15.25,1800.0,1.0,4.972950000000001,Post-collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
13,Observation 13,V5,2017-12-15,Observer 3,1,19,2017-12-15T15:30:00.000,2017-12-15T16:00:00.000,15.75,1800.0,1.0,5.472950000000001,Post-collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
13,Observation 13,V5,2017-12-15,Observer 3,1,20,2017-12-15T16:00:00.000,2017-12-15T16:30:00.000,16.25,1800.0,1.0,5.972950000000001,Post-collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
13,Observation 13,V5,2017-12-15,Observer 3,1,21,2017-12-15T16:30:00.000,2017-12-15T17:00:00.000,16.75,1800.0,1.0,6.472950000000001,Post-collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
13,Observation 13,V5,2017-12-15,Observer 3,1,22,2017-12-15T17:00:00.000,2017-12-15T17:30:00.000,17.25,1800.0,1.0,6.972950000000001,Post-collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
13,Observation 13,V5,2017-12-15,Observer 3,1,23,2017-12-15T17:30:00.000,2017-12-15T18:00:00.000,17.75,1800.0,1.0,7.472950000000001,Post-collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
13,Observation 13,V5,2017-12-15,Observer 3,1,24,2017-12-15T18:00:00.000,2017-12-15T18:30:00.000,18.25,1800.0,1.0,7.972950000000001,Post-collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
13,Observation 13,V5,2017-12-15,Observer 3,1,25,2017-12-15T18:30:00.000,2017-12-15T19:00:00.000,18.53666666666667,265.6999999999971,1.0,8.259852777777779,Post-collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
14,Observation 14,V6,2017-12-16,Observer 3,0,1,2017-12-16T07:00:00.000,2017-12-16T07:30:00.000,7.383333333333334,840.0,0.0,,No collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
14,Observation 14,V6,2017-12-16,Observer 3,0,2,2017-12-16T07:30:00.000,2017-12-16T08:00:00.000,7.75,1800.0,0.0,,No collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
14,Observation 14,V6,2017-12-16,Observer 3,0,3,2017-12-16T08:00:00.000,2017-12-16T08:30:00.000,8.25,1800.0,0.0,,No collection,221.08499999999913,221.08499999999913,221.08499999999913,1.0,0.0,0.0,0.0,0.0,0,0,0,1
14,Observation 14,V6,2017-12-16,Observer 3,0,4,2017-12-16T08:30:00.000,2017-12-16T09:00:00.000,8.75,1800.0,0.0,,No collection,138.29799999999886,138.29799999999886,138.29799999999886,1.0,0.0,0.0,0.0,0.0,0,0,0,1
14,Observation 14,V6,2017-12-16,Observer 3,0,5,2017-12-16T09:00:00.000,2017-12-16T09:30:00.000,9.25,1800.0,0.0,,No collection,119.73999999999796,119.73999999999796,119.73999999999796,1.0,0.0,0.0,0.0,0.0,0,0,0,1
14,Observation 14,V6,2017-12-16,Observer 3,0,6,2017-12-16T09:30:00.000,2017-12-16T10:00:00.000,9.75,1800.0,0.0,,No collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
14,Observation 14,V6,2017-12-16,Observer 3,0,7,2017-12-16T10:00:00.000,2017-12-16T10:30:00.000,10.25,1800.0,0.0,,No collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
14,Observation 14,V6,2017-12-16,Observer 3,0,8,2017-12-16T10:30:00.000,2017-12-16T11:00:00.000,10.75,1800.0,0.0,,No collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
14,Observation 14,V6,2017-12-16,Observer 3,0,9,2017-12-16T11:00:00.000,2017-12-16T11:30:00.000,11.25,1800.0,0.0,,No collection,41.291000000004715,41.291000000004715,41.291000000004715,1.0,0.0,0.0,0.0,0.0,0,0,0,1
14,Observation 14,V6,2017-12-16,Observer 3,0,10,2017-12-16T11:30:00.000,2017-12-16T12:00:00.000,11.75,1800.0,0.0,,No collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
14,Observation 14,V6,2017-12-16,Observer 3,0,11,2017-12-16T12:00:00.000,2017-12-16T12:30:00.000,12.25,1800.0,0.0,,No collection,276.5060000000085,276.5060000000085,657.3660000000018,2.37740229868423,193.66799999999057,0.7004115643059631,380.8599999999933,0.0,0,0,0,5
14,Observation 14,V6,2017-12-16,Observer 3,0,12,2017-12-16T12:30:00.000,2017-12-16T13:00:00.000,12.75,1800.0,0.0,,No collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
14,Observation 14,V6,2017-12-16,Observer 3,0,13,2017-12-16T13:00:00.000,2017-12-16T13:30:00.000,13.25,1800.0,0.0,,No collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
14,Observation 14,V6,2017-12-16,Observer 3,0,14,2017-12-16T13:30:00.000,2017-12-16T14:00:00.000,13.75,1800.0,0.0,,No collection,356.1909999999989,356.1909999999989,356.1909999999989,1.0,0.0,0.0,0.0,0.0,0,0,0,1
14,Observation 14,V6,2017-12-16,Observer 3,0,15,2017-12-16T14:00:00.000,2017-12-16T14:30:00.000,14.25,1800.0,0.0,,No collection,232.8489999999947,232.8489999999947,232.8489999999947,1.0,0.0,0.0,0.0,0.0,0,0,0,1
14,Observation 14,V6,2017-12-16,Observer 3,0,16,2017-12-16T14:30:00.000,2017-12-16T15:00:00.000,14.75,1800.0,0.0,,No collection,37.57100000000355,37.57100000000355,37.57100000000355,1.0,0.0,0.0,0.0,0.0,0,0,0,1
14,Observation 14,V6,2017-12-16,Observer 3,0,17,2017-12-16T15:00:00.000,2017-12-16T15:30:00.000,15.25,1800.0,0.0,,No collection,622.3050000000003,622.3050000000003,941.906999999992,1.5135777472461116,256.7289999999921,0.4125452953133784,319.6019999999917,0.0,0,0,0,4
14,Observation 14,V6,2017-12-16,Observer 3,0,18,2017-12-16T15:30:00.000,2017-12-16T16:00:00.000,15.75,1800.0,0.0,,No collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
14,Observation 14,V6,2017-12-16,Observer 3,0,19,2017-12-16T16:00:00.000,2017-12-16T16:30:00.000,16.25,1800.0,0.0,,No collection,712.1670000000086,711.7390000000087,2538.1070000000036,3.5660642454607276,466.5770000000048,0.655545080429763,1826.367999999995,21.917999999997846,0,0,0,9
14,Observation 14,V6,2017-12-16,Observer 3,0,20,2017-12-16T16:30:00.000,2017-12-16T17:00:00.000,16.75,1800.0,0.0,,No collection,128.44000000000233,128.3880000000063,128.3880000000063,1.0,0.0,0.0,0.0,0.0,0,0,0,1
14,Observation 14,V6,2017-12-16,Observer 3,0,21,2017-12-16T17:00:00.000,2017-12-16T17:30:00.000,17.25,1800.0,0.0,,No collection,9.97899999999936,9.97899999999936,9.97899999999936,1.0,0.0,0.0,0.0,0.0,0,0,0,1
14,Observation 14,V6,2017-12-16,Observer 3,0,22,2017-12-16T17:30:00.000,2017-12-16T18:00:00.000,17.75,1800.0,0.0,,No collection,306.76899999999296,306.76899999999296,311.1909999999916,1.0144147550762912,4.421999999998661,0.01441475507629116,4.421999999998661,0.0,0,0,0,2
14,Observation 14,V6,2017-12-16,Observer 3,0,23,2017-12-16T18:00:00.000,2017-12-16T18:30:00.000,18.25,1800.0,0.0,,No collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
14,Observation 14,V6,2017-12-16,Observer 3,0,24,2017-12-16T18:30:00.000,2017-12-16T19:00:00.000,18.75,1800.0,0.0,,No collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
14,Observation 14,V6,2017-12-16,Observer 3,0,25,2017-12-16T19:00:00.000,2017-12-16T19:30:00.000,19.003888888888888,29.160000000003492,0.0,,No collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
15,Observation 15,V7,2017-12-20,Observer 3,1,1,2017-12-20T06:30:00.000,2017-12-20T07:00:00.000,6.783333333333333,1560.0,0.0,-4.293053333333333,Pre-collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
15,Observation 15,V7,2017-12-20,Observer 3,1,2,2017-12-20T07:00:00.000,2017-12-20T07:30:00.000,7.25,1800.0,0.0,-3.826386666666666,Pre-collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
15,Observation 15,V7,2017-12-20,Observer 3,1,3,2017-12-20T07:30:00.000,2017-12-20T08:00:00.000,7.75,1800.0,0.0,-3.326386666666666,Pre-collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
15,Observation 15,V7,2017-12-20,Observer 3,1,4,2017-12-20T08:00:00.000,2017-12-20T08:30:00.000,8.25,1800.0,0.0,-2.826386666666666,Pre-collection,102.73199999999997,102.73199999999997,121.19600000000355,1.179729782346334,14.751000000003842,0.14358719775730877,18.46400000000358,0.0,0,0,0,3
15,Observation 15,V7,2017-12-20,Observer 3,1,5,2017-12-20T08:30:00.000,2017-12-20T09:00:00.000,8.75,1800.0,0.0,-2.326386666666666,Pre-collection,226.5669999999991,226.0699999999997,350.22899999999936,1.5492059981421675,124.15899999999965,0.5492059981421675,124.15899999999965,0.0,0,0,0,2
15,Observation 15,V7,2017-12-20,Observer 3,1,6,2017-12-20T09:00:00.000,2017-12-20T09:30:00.000,9.25,1800.0,0.0,-1.8263866666666662,Pre-collection,503.15800000001764,503.15800000001764,772.1040000000285,1.5345159969631834,156.5150000000067,0.31106531149261507,268.9460000000108,0.0,0,0,0,4
15,Observation 15,V7,2017-12-20,Observer 3,1,7,2017-12-20T09:30:00.000,2017-12-20T10:00:00.000,9.75,1800.0,0.0,-1.3263866666666662,Pre-collection,97.03300000000309,97.03300000000309,245.8240000000078,2.533406160790659,83.14100000000326,0.8568322117217917,148.79100000000471,0.0,0,0,0,3
15,Observation 15,V7,2017-12-20,Observer 3,1,8,2017-12-20T10:00:00.000,2017-12-20T10:30:00.000,10.25,1800.0,0.0,-0.8263866666666662,Pre-collection,262.23099999999977,262.23099999999977,855.7619999999879,3.2633899119478196,227.8640000000014,0.8689437938306364,593.5309999999881,0.0,0,0,0,7
15,Observation 15,V7,2017-12-20,Observer 3,1,9,2017-12-20T10:30:00.000,2017-12-20T11:00:00.000,10.75,1800.0,0.0,-0.3263866666666662,Pre-collection,904.0290000000023,904.0290000000023,1981.1409999999887,2.1914573536910695,551.573999999986,0.6101286573771246,1077.1119999999864,0.0,1,1,0,7
15,Observation 15,V7,2017-12-20,Observer 3,1,10,2017-12-20T11:00:00.000,2017-12-20T11:30:00.000,11.25,1800.0,0.8472266666666676,0.17361333333333379,Straddles collection end,654.6800000000003,654.6800000000003,1433.7530000000115,2.1900058043624533,440.7820000000065,0.6732785482984149,779.0730000000112,0.0,0,0,0,6
15,Observation 15,V7,2017-12-20,Observer 3,1,11,2017-12-20T11:30:00.000,2017-12-20T12:00:00.000,11.75,1800.0,1.0,0.6736133333333338,Post-collection,510.4399999999805,510.4399999999805,806.1529999999912,1.5793295979939306,196.0309999999954,0.38404317843429764,295.71300000001065,0.0,0,0,0,4
15,Observation 15,V7,2017-12-20,Observer 3,1,12,2017-12-20T12:00:00.000,2017-12-20T12:30:00.000,12.25,1800.0,1.0,1.1736133333333338,Post-collection,821.5130000000063,821.5130000000063,1452.5280000000348,1.7681132252320093,472.288000000015,0.5749002146040433,631.0150000000285,0.0,1,1,0,4
15,Observation 15,V7,2017-12-20,Observer 3,1,13,2017-12-20T12:30:00.000,2017-12-20T13:00:00.000,12.75,1800.0,1.0,1.6736133333333338,Post-collection,248.59300000000076,248.59300000000076,323.4970000000103,1.3013117827131468,59.22800000001007,0.23825288724947963,74.90400000000955,0.0,0,0,0,3
15,Observation 15,V7,2017-12-20,Observer 3,1,14,2017-12-20T13:00:00.000,2017-12-20T13:30:00.000,13.25,1800.0,1.0,2.173613333333334,Post-collection,603.6719999999914,603.6719999999914,1240.295999999973,2.054585934083394,399.5480000000025,0.661862733404909,636.6239999999816,0.0,0,0,0,6
15,Observation 15,V7,2017-12-20,Observer 3,1,15,2017-12-20T13:30:00.000,2017-12-20T14:00:00.000,13.75,1800.0,1.0,2.673613333333334,Post-collection,202.24000000000524,202.24000000000524,445.6759999999995,2.2036985759493075,103.29099999999016,0.5107347705695584,243.43599999999424,0.0,0,0,0,6
15,Observation 15,V7,2017-12-20,Observer 3,1,16,2017-12-20T14:00:00.000,2017-12-20T14:30:00.000,14.25,1800.0,1.0,3.173613333333334,Post-collection,900.1240000000034,900.1240000000034,3592.0840000000026,3.990654620918883,766.0910000000003,0.8510949602499183,2691.959999999999,0.0,2,2,2,8
15,Observation 15,V7,2017-12-20,Observer 3,1,17,2017-12-20T14:30:00.000,2017-12-20T15:00:00.000,14.75,1800.0,1.0,3.673613333333334,Post-collection,365.2859999999928,365.2859999999928,675.6419999999925,1.8496246776498577,233.93300000000454,0.6404105276413801,310.35599999999977,0.0,0,0,0,4
